MSA,Year,HPI
"Baltimore-Columbia-Towson, MD",1975-01-31,26.81
"Baltimore-Columbia-Towson, MD",1975-02-28,26.79
"Baltimore-Columbia-Towson, MD",1975-03-31,26.77
"Baltimore-Columbia-Towson, MD",1975-04-30,26.78
"Baltimore-Columbia-Towson, MD",1975-05-31,26.85
"Baltimore-Columbia-Towson, MD",1975-06-30,27.03
"Baltimore-Columbia-Towson, MD",1975-07-31,27.27
"Baltimore-Columbia-Towson, MD",1975-08-31,27.51
"Baltimore-Columbia-Towson, MD",1975-09-30,27.7
"Baltimore-Columbia-Towson, MD",1975-10-31,27.87
"Baltimore-Columbia-Towson, MD",1975-11-30,28.1
"Baltimore-Columbia-Towson, MD",1975-12-31,28.35
"Baltimore-Columbia-Towson, MD",1976-01-31,28.58
"Baltimore-Columbia-Towson, MD",1976-02-29,28.78
"Baltimore-Columbia-Towson, MD",1976-03-31,28.98
"Baltimore-Columbia-Towson, MD",1976-04-30,29.16
"Baltimore-Columbia-Towson, MD",1976-05-31,29.35
"Baltimore-Columbia-Towson, MD",1976-06-30,29.6
"Baltimore-Columbia-Towson, MD",1976-07-31,29.91
"Baltimore-Columbia-Towson, MD",1976-08-31,30.15
"Baltimore-Columbia-Towson, MD",1976-09-30,30.23
"Baltimore-Columbia-Towson, MD",1976-10-31,30.19
"Baltimore-Columbia-Towson, MD",1976-11-30,30.2
"Baltimore-Columbia-Towson, MD",1976-12-31,30.45
"Baltimore-Columbia-Towson, MD",1977-01-31,30.87
"Baltimore-Columbia-Towson, MD",1977-02-28,31.28
"Baltimore-Columbia-Towson, MD",1977-03-31,31.55
"Baltimore-Columbia-Towson, MD",1977-04-30,31.72
"Baltimore-Columbia-Towson, MD",1977-05-31,31.95
"Baltimore-Columbia-Towson, MD",1977-06-30,32.3
"Baltimore-Columbia-Towson, MD",1977-07-31,32.65
"Baltimore-Columbia-Towson, MD",1977-08-31,32.88
"Baltimore-Columbia-Towson, MD",1977-09-30,33.01
"Baltimore-Columbia-Towson, MD",1977-10-31,33.14
"Baltimore-Columbia-Towson, MD",1977-11-30,33.35
"Baltimore-Columbia-Towson, MD",1977-12-31,33.61
"Baltimore-Columbia-Towson, MD",1978-01-31,33.88
"Baltimore-Columbia-Towson, MD",1978-02-28,34.07
"Baltimore-Columbia-Towson, MD",1978-03-31,34.21
"Baltimore-Columbia-Towson, MD",1978-04-30,34.39
"Baltimore-Columbia-Towson, MD",1978-05-31,34.73
"Baltimore-Columbia-Towson, MD",1978-06-30,35.2
"Baltimore-Columbia-Towson, MD",1978-07-31,35.64
"Baltimore-Columbia-Towson, MD",1978-08-31,36.03
"Baltimore-Columbia-Towson, MD",1978-09-30,36.4
"Baltimore-Columbia-Towson, MD",1978-10-31,36.76
"Baltimore-Columbia-Towson, MD",1978-11-30,37.09
"Baltimore-Columbia-Towson, MD",1978-12-31,37.26
"Baltimore-Columbia-Towson, MD",1979-01-31,37.31
"Baltimore-Columbia-Towson, MD",1979-02-28,37.44
"Baltimore-Columbia-Towson, MD",1979-03-31,37.67
"Baltimore-Columbia-Towson, MD",1979-04-30,38.01
"Baltimore-Columbia-Towson, MD",1979-05-31,38.55
"Baltimore-Columbia-Towson, MD",1979-06-30,39.24
"Baltimore-Columbia-Towson, MD",1979-07-31,39.75
"Baltimore-Columbia-Towson, MD",1979-08-31,39.95
"Baltimore-Columbia-Towson, MD",1979-09-30,39.94
"Baltimore-Columbia-Towson, MD",1979-10-31,39.95
"Baltimore-Columbia-Towson, MD",1979-11-30,40.16
"Baltimore-Columbia-Towson, MD",1979-12-31,40.48
"Baltimore-Columbia-Towson, MD",1980-01-31,40.76
"Baltimore-Columbia-Towson, MD",1980-02-29,40.99
"Baltimore-Columbia-Towson, MD",1980-03-31,41.24
"Baltimore-Columbia-Towson, MD",1980-04-30,41.5
"Baltimore-Columbia-Towson, MD",1980-05-31,41.79
"Baltimore-Columbia-Towson, MD",1980-06-30,42.11
"Baltimore-Columbia-Towson, MD",1980-07-31,42.42
"Baltimore-Columbia-Towson, MD",1980-08-31,42.71
"Baltimore-Columbia-Towson, MD",1980-09-30,43.07
"Baltimore-Columbia-Towson, MD",1980-10-31,43.55
"Baltimore-Columbia-Towson, MD",1980-11-30,44.08
"Baltimore-Columbia-Towson, MD",1980-12-31,44.54
"Baltimore-Columbia-Towson, MD",1981-01-31,44.87
"Baltimore-Columbia-Towson, MD",1981-02-28,45.08
"Baltimore-Columbia-Towson, MD",1981-03-31,45.21
"Baltimore-Columbia-Towson, MD",1981-04-30,45.36
"Baltimore-Columbia-Towson, MD",1981-05-31,45.6
"Baltimore-Columbia-Towson, MD",1981-06-30,45.95
"Baltimore-Columbia-Towson, MD",1981-07-31,46.28
"Baltimore-Columbia-Towson, MD",1981-08-31,46.6
"Baltimore-Columbia-Towson, MD",1981-09-30,47.02
"Baltimore-Columbia-Towson, MD",1981-10-31,47.5
"Baltimore-Columbia-Towson, MD",1981-11-30,47.91
"Baltimore-Columbia-Towson, MD",1981-12-31,48.17
"Baltimore-Columbia-Towson, MD",1982-01-31,48.24
"Baltimore-Columbia-Towson, MD",1982-02-28,48.1
"Baltimore-Columbia-Towson, MD",1982-03-31,47.8
"Baltimore-Columbia-Towson, MD",1982-04-30,47.43
"Baltimore-Columbia-Towson, MD",1982-05-31,47.12
"Baltimore-Columbia-Towson, MD",1982-06-30,47.0
"Baltimore-Columbia-Towson, MD",1982-07-31,47.04
"Baltimore-Columbia-Towson, MD",1982-08-31,47.03
"Baltimore-Columbia-Towson, MD",1982-09-30,46.9
"Baltimore-Columbia-Towson, MD",1982-10-31,46.73
"Baltimore-Columbia-Towson, MD",1982-11-30,46.63
"Baltimore-Columbia-Towson, MD",1982-12-31,46.6
"Baltimore-Columbia-Towson, MD",1983-01-31,46.64
"Baltimore-Columbia-Towson, MD",1983-02-28,46.78
"Baltimore-Columbia-Towson, MD",1983-03-31,46.99
"Baltimore-Columbia-Towson, MD",1983-04-30,47.33
"Baltimore-Columbia-Towson, MD",1983-05-31,47.85
"Baltimore-Columbia-Towson, MD",1983-06-30,48.42
"Baltimore-Columbia-Towson, MD",1983-07-31,48.81
"Baltimore-Columbia-Towson, MD",1983-08-31,48.92
"Baltimore-Columbia-Towson, MD",1983-09-30,48.94
"Baltimore-Columbia-Towson, MD",1983-10-31,49.02
"Baltimore-Columbia-Towson, MD",1983-11-30,49.14
"Baltimore-Columbia-Towson, MD",1983-12-31,49.23
"Baltimore-Columbia-Towson, MD",1984-01-31,49.27
"Baltimore-Columbia-Towson, MD",1984-02-29,49.41
"Baltimore-Columbia-Towson, MD",1984-03-31,49.82
"Baltimore-Columbia-Towson, MD",1984-04-30,50.45
"Baltimore-Columbia-Towson, MD",1984-05-31,51.02
"Baltimore-Columbia-Towson, MD",1984-06-30,51.42
"Baltimore-Columbia-Towson, MD",1984-07-31,51.61
"Baltimore-Columbia-Towson, MD",1984-08-31,51.6
"Baltimore-Columbia-Towson, MD",1984-09-30,51.55
"Baltimore-Columbia-Towson, MD",1984-10-31,51.65
"Baltimore-Columbia-Towson, MD",1984-11-30,51.89
"Baltimore-Columbia-Towson, MD",1984-12-31,52.2
"Baltimore-Columbia-Towson, MD",1985-01-31,52.47
"Baltimore-Columbia-Towson, MD",1985-02-28,52.65
"Baltimore-Columbia-Towson, MD",1985-03-31,52.81
"Baltimore-Columbia-Towson, MD",1985-04-30,53.05
"Baltimore-Columbia-Towson, MD",1985-05-31,53.4
"Baltimore-Columbia-Towson, MD",1985-06-30,53.81
"Baltimore-Columbia-Towson, MD",1985-07-31,54.15
"Baltimore-Columbia-Towson, MD",1985-08-31,54.34
"Baltimore-Columbia-Towson, MD",1985-09-30,54.35
"Baltimore-Columbia-Towson, MD",1985-10-31,54.48
"Baltimore-Columbia-Towson, MD",1985-11-30,54.89
"Baltimore-Columbia-Towson, MD",1985-12-31,55.33
"Baltimore-Columbia-Towson, MD",1986-01-31,55.66
"Baltimore-Columbia-Towson, MD",1986-02-28,55.96
"Baltimore-Columbia-Towson, MD",1986-03-31,56.3
"Baltimore-Columbia-Towson, MD",1986-04-30,56.83
"Baltimore-Columbia-Towson, MD",1986-05-31,57.58
"Baltimore-Columbia-Towson, MD",1986-06-30,58.32
"Baltimore-Columbia-Towson, MD",1986-07-31,58.91
"Baltimore-Columbia-Towson, MD",1986-08-31,59.44
"Baltimore-Columbia-Towson, MD",1986-09-30,60.02
"Baltimore-Columbia-Towson, MD",1986-10-31,60.6
"Baltimore-Columbia-Towson, MD",1986-11-30,61.14
"Baltimore-Columbia-Towson, MD",1986-12-31,61.61
"Baltimore-Columbia-Towson, MD",1987-01-31,61.96
"Baltimore-Columbia-Towson, MD",1987-02-28,62.34
"Baltimore-Columbia-Towson, MD",1987-03-31,62.93
"Baltimore-Columbia-Towson, MD",1987-04-30,63.75
"Baltimore-Columbia-Towson, MD",1987-05-31,64.76
"Baltimore-Columbia-Towson, MD",1987-06-30,65.81
"Baltimore-Columbia-Towson, MD",1987-07-31,66.58
"Baltimore-Columbia-Towson, MD",1987-08-31,66.96
"Baltimore-Columbia-Towson, MD",1987-09-30,67.24
"Baltimore-Columbia-Towson, MD",1987-10-31,67.62
"Baltimore-Columbia-Towson, MD",1987-11-30,68.13
"Baltimore-Columbia-Towson, MD",1987-12-31,68.72
"Baltimore-Columbia-Towson, MD",1988-01-31,69.2
"Baltimore-Columbia-Towson, MD",1988-02-29,69.56
"Baltimore-Columbia-Towson, MD",1988-03-31,70.06
"Baltimore-Columbia-Towson, MD",1988-04-30,70.77
"Baltimore-Columbia-Towson, MD",1988-05-31,71.53
"Baltimore-Columbia-Towson, MD",1988-06-30,72.19
"Baltimore-Columbia-Towson, MD",1988-07-31,72.8
"Baltimore-Columbia-Towson, MD",1988-08-31,73.34
"Baltimore-Columbia-Towson, MD",1988-09-30,73.77
"Baltimore-Columbia-Towson, MD",1988-10-31,74.18
"Baltimore-Columbia-Towson, MD",1988-11-30,74.6
"Baltimore-Columbia-Towson, MD",1988-12-31,75.03
"Baltimore-Columbia-Towson, MD",1989-01-31,75.47
"Baltimore-Columbia-Towson, MD",1989-02-28,75.87
"Baltimore-Columbia-Towson, MD",1989-03-31,76.4
"Baltimore-Columbia-Towson, MD",1989-04-30,77.07
"Baltimore-Columbia-Towson, MD",1989-05-31,77.69
"Baltimore-Columbia-Towson, MD",1989-06-30,78.08
"Baltimore-Columbia-Towson, MD",1989-07-31,78.33
"Baltimore-Columbia-Towson, MD",1989-08-31,78.55
"Baltimore-Columbia-Towson, MD",1989-09-30,78.81
"Baltimore-Columbia-Towson, MD",1989-10-31,79.13
"Baltimore-Columbia-Towson, MD",1989-11-30,79.38
"Baltimore-Columbia-Towson, MD",1989-12-31,79.72
"Baltimore-Columbia-Towson, MD",1990-01-31,80.11
"Baltimore-Columbia-Towson, MD",1990-02-28,80.34
"Baltimore-Columbia-Towson, MD",1990-03-31,80.6
"Baltimore-Columbia-Towson, MD",1990-04-30,80.97
"Baltimore-Columbia-Towson, MD",1990-05-31,81.3
"Baltimore-Columbia-Towson, MD",1990-06-30,81.6
"Baltimore-Columbia-Towson, MD",1990-07-31,81.83
"Baltimore-Columbia-Towson, MD",1990-08-31,81.91
"Baltimore-Columbia-Towson, MD",1990-09-30,81.86
"Baltimore-Columbia-Towson, MD",1990-10-31,81.72
"Baltimore-Columbia-Towson, MD",1990-11-30,81.45
"Baltimore-Columbia-Towson, MD",1990-12-31,81.06
"Baltimore-Columbia-Towson, MD",1991-01-31,80.79
"Baltimore-Columbia-Towson, MD",1991-02-28,80.81
"Baltimore-Columbia-Towson, MD",1991-03-31,81.17
"Baltimore-Columbia-Towson, MD",1991-04-30,81.59
"Baltimore-Columbia-Towson, MD",1991-05-31,81.74
"Baltimore-Columbia-Towson, MD",1991-06-30,81.76
"Baltimore-Columbia-Towson, MD",1991-07-31,81.81
"Baltimore-Columbia-Towson, MD",1991-08-31,81.79
"Baltimore-Columbia-Towson, MD",1991-09-30,81.75
"Baltimore-Columbia-Towson, MD",1991-10-31,81.94
"Baltimore-Columbia-Towson, MD",1991-11-30,82.16
"Baltimore-Columbia-Towson, MD",1991-12-31,82.26
"Baltimore-Columbia-Towson, MD",1992-01-31,82.55
"Baltimore-Columbia-Towson, MD",1992-02-29,82.9
"Baltimore-Columbia-Towson, MD",1992-03-31,83.02
"Baltimore-Columbia-Towson, MD",1992-04-30,82.86
"Baltimore-Columbia-Towson, MD",1992-05-31,82.31
"Baltimore-Columbia-Towson, MD",1992-06-30,81.87
"Baltimore-Columbia-Towson, MD",1992-07-31,82.14
"Baltimore-Columbia-Towson, MD",1992-08-31,82.85
"Baltimore-Columbia-Towson, MD",1992-09-30,83.39
"Baltimore-Columbia-Towson, MD",1992-10-31,83.49
"Baltimore-Columbia-Towson, MD",1992-11-30,83.22
"Baltimore-Columbia-Towson, MD",1992-12-31,82.69
"Baltimore-Columbia-Towson, MD",1993-01-31,82.08
"Baltimore-Columbia-Towson, MD",1993-02-28,81.83
"Baltimore-Columbia-Towson, MD",1993-03-31,82.19
"Baltimore-Columbia-Towson, MD",1993-04-30,82.81
"Baltimore-Columbia-Towson, MD",1993-05-31,83.26
"Baltimore-Columbia-Towson, MD",1993-06-30,83.27
"Baltimore-Columbia-Towson, MD",1993-07-31,83.06
"Baltimore-Columbia-Towson, MD",1993-08-31,83.03
"Baltimore-Columbia-Towson, MD",1993-09-30,82.97
"Baltimore-Columbia-Towson, MD",1993-10-31,82.9
"Baltimore-Columbia-Towson, MD",1993-11-30,82.89
"Baltimore-Columbia-Towson, MD",1993-12-31,82.75
"Baltimore-Columbia-Towson, MD",1994-01-31,82.59
"Baltimore-Columbia-Towson, MD",1994-02-28,82.63
"Baltimore-Columbia-Towson, MD",1994-03-31,83.04
"Baltimore-Columbia-Towson, MD",1994-04-30,83.56
"Baltimore-Columbia-Towson, MD",1994-05-31,83.99
"Baltimore-Columbia-Towson, MD",1994-06-30,84.33
"Baltimore-Columbia-Towson, MD",1994-07-31,84.37
"Baltimore-Columbia-Towson, MD",1994-08-31,84.1
"Baltimore-Columbia-Towson, MD",1994-09-30,83.91
"Baltimore-Columbia-Towson, MD",1994-10-31,84.01
"Baltimore-Columbia-Towson, MD",1994-11-30,84.23
"Baltimore-Columbia-Towson, MD",1994-12-31,84.3
"Baltimore-Columbia-Towson, MD",1995-01-31,84.08
"Baltimore-Columbia-Towson, MD",1995-02-28,83.74
"Baltimore-Columbia-Towson, MD",1995-03-31,83.6
"Baltimore-Columbia-Towson, MD",1995-04-30,83.75
"Baltimore-Columbia-Towson, MD",1995-05-31,83.96
"Baltimore-Columbia-Towson, MD",1995-06-30,83.99
"Baltimore-Columbia-Towson, MD",1995-07-31,84.02
"Baltimore-Columbia-Towson, MD",1995-08-31,84.06
"Baltimore-Columbia-Towson, MD",1995-09-30,84.01
"Baltimore-Columbia-Towson, MD",1995-10-31,84.04
"Baltimore-Columbia-Towson, MD",1995-11-30,84.01
"Baltimore-Columbia-Towson, MD",1995-12-31,83.92
"Baltimore-Columbia-Towson, MD",1996-01-31,83.89
"Baltimore-Columbia-Towson, MD",1996-02-29,83.76
"Baltimore-Columbia-Towson, MD",1996-03-31,83.74
"Baltimore-Columbia-Towson, MD",1996-04-30,84.22
"Baltimore-Columbia-Towson, MD",1996-05-31,84.98
"Baltimore-Columbia-Towson, MD",1996-06-30,85.35
"Baltimore-Columbia-Towson, MD",1996-07-31,85.23
"Baltimore-Columbia-Towson, MD",1996-08-31,85.01
"Baltimore-Columbia-Towson, MD",1996-09-30,84.87
"Baltimore-Columbia-Towson, MD",1996-10-31,84.88
"Baltimore-Columbia-Towson, MD",1996-11-30,84.95
"Baltimore-Columbia-Towson, MD",1996-12-31,84.81
"Baltimore-Columbia-Towson, MD",1997-01-31,84.63
"Baltimore-Columbia-Towson, MD",1997-02-28,84.72
"Baltimore-Columbia-Towson, MD",1997-03-31,85.04
"Baltimore-Columbia-Towson, MD",1997-04-30,85.44
"Baltimore-Columbia-Towson, MD",1997-05-31,85.89
"Baltimore-Columbia-Towson, MD",1997-06-30,86.12
"Baltimore-Columbia-Towson, MD",1997-07-31,86.02
"Baltimore-Columbia-Towson, MD",1997-08-31,85.67
"Baltimore-Columbia-Towson, MD",1997-09-30,85.32
"Baltimore-Columbia-Towson, MD",1997-10-31,85.18
"Baltimore-Columbia-Towson, MD",1997-11-30,85.25
"Baltimore-Columbia-Towson, MD",1997-12-31,85.38
"Baltimore-Columbia-Towson, MD",1998-01-31,85.48
"Baltimore-Columbia-Towson, MD",1998-02-28,85.66
"Baltimore-Columbia-Towson, MD",1998-03-31,86.1
"Baltimore-Columbia-Towson, MD",1998-04-30,86.72
"Baltimore-Columbia-Towson, MD",1998-05-31,87.37
"Baltimore-Columbia-Towson, MD",1998-06-30,87.87
"Baltimore-Columbia-Towson, MD",1998-07-31,88.0
"Baltimore-Columbia-Towson, MD",1998-08-31,87.85
"Baltimore-Columbia-Towson, MD",1998-09-30,87.86
"Baltimore-Columbia-Towson, MD",1998-10-31,88.16
"Baltimore-Columbia-Towson, MD",1998-11-30,88.3
"Baltimore-Columbia-Towson, MD",1998-12-31,88.46
"Baltimore-Columbia-Towson, MD",1999-01-31,88.95
"Baltimore-Columbia-Towson, MD",1999-02-28,89.34
"Baltimore-Columbia-Towson, MD",1999-03-31,89.7
"Baltimore-Columbia-Towson, MD",1999-04-30,90.35
"Baltimore-Columbia-Towson, MD",1999-05-31,91.08
"Baltimore-Columbia-Towson, MD",1999-06-30,91.8
"Baltimore-Columbia-Towson, MD",1999-07-31,92.54
"Baltimore-Columbia-Towson, MD",1999-08-31,93.17
"Baltimore-Columbia-Towson, MD",1999-09-30,93.55
"Baltimore-Columbia-Towson, MD",1999-10-31,93.66
"Baltimore-Columbia-Towson, MD",1999-11-30,93.66
"Baltimore-Columbia-Towson, MD",1999-12-31,93.93
"Baltimore-Columbia-Towson, MD",2000-01-31,94.23
"Baltimore-Columbia-Towson, MD",2000-02-29,94.51
"Baltimore-Columbia-Towson, MD",2000-03-31,95.19
"Baltimore-Columbia-Towson, MD",2000-04-30,96.05
"Baltimore-Columbia-Towson, MD",2000-05-31,97.01
"Baltimore-Columbia-Towson, MD",2000-06-30,98.02
"Baltimore-Columbia-Towson, MD",2000-07-31,98.72
"Baltimore-Columbia-Towson, MD",2000-08-31,98.87
"Baltimore-Columbia-Towson, MD",2000-09-30,98.92
"Baltimore-Columbia-Towson, MD",2000-10-31,99.16
"Baltimore-Columbia-Towson, MD",2000-11-30,99.56
"Baltimore-Columbia-Towson, MD",2000-12-31,100.0
"Baltimore-Columbia-Towson, MD",2001-01-31,100.26
"Baltimore-Columbia-Towson, MD",2001-02-28,100.75
"Baltimore-Columbia-Towson, MD",2001-03-31,101.71
"Baltimore-Columbia-Towson, MD",2001-04-30,102.94
"Baltimore-Columbia-Towson, MD",2001-05-31,104.08
"Baltimore-Columbia-Towson, MD",2001-06-30,104.92
"Baltimore-Columbia-Towson, MD",2001-07-31,105.83
"Baltimore-Columbia-Towson, MD",2001-08-31,106.7
"Baltimore-Columbia-Towson, MD",2001-09-30,107.34
"Baltimore-Columbia-Towson, MD",2001-10-31,108.07
"Baltimore-Columbia-Towson, MD",2001-11-30,108.84
"Baltimore-Columbia-Towson, MD",2001-12-31,109.26
"Baltimore-Columbia-Towson, MD",2002-01-31,109.3
"Baltimore-Columbia-Towson, MD",2002-02-28,109.78
"Baltimore-Columbia-Towson, MD",2002-03-31,111.23
"Baltimore-Columbia-Towson, MD",2002-04-30,113.33
"Baltimore-Columbia-Towson, MD",2002-05-31,115.37
"Baltimore-Columbia-Towson, MD",2002-06-30,117.05
"Baltimore-Columbia-Towson, MD",2002-07-31,118.34
"Baltimore-Columbia-Towson, MD",2002-08-31,119.31
"Baltimore-Columbia-Towson, MD",2002-09-30,120.47
"Baltimore-Columbia-Towson, MD",2002-10-31,122.03
"Baltimore-Columbia-Towson, MD",2002-11-30,123.37
"Baltimore-Columbia-Towson, MD",2002-12-31,123.96
"Baltimore-Columbia-Towson, MD",2003-01-31,124.35
"Baltimore-Columbia-Towson, MD",2003-02-28,125.4
"Baltimore-Columbia-Towson, MD",2003-03-31,127.27
"Baltimore-Columbia-Towson, MD",2003-04-30,129.72
"Baltimore-Columbia-Towson, MD",2003-05-31,132.27
"Baltimore-Columbia-Towson, MD",2003-06-30,134.86
"Baltimore-Columbia-Towson, MD",2003-07-31,137.01
"Baltimore-Columbia-Towson, MD",2003-08-31,138.35
"Baltimore-Columbia-Towson, MD",2003-09-30,139.67
"Baltimore-Columbia-Towson, MD",2003-10-31,141.23
"Baltimore-Columbia-Towson, MD",2003-11-30,142.74
"Baltimore-Columbia-Towson, MD",2003-12-31,143.84
"Baltimore-Columbia-Towson, MD",2004-01-31,144.38
"Baltimore-Columbia-Towson, MD",2004-02-29,145.57
"Baltimore-Columbia-Towson, MD",2004-03-31,148.33
"Baltimore-Columbia-Towson, MD",2004-04-30,152.09
"Baltimore-Columbia-Towson, MD",2004-05-31,156.13
"Baltimore-Columbia-Towson, MD",2004-06-30,159.84
"Baltimore-Columbia-Towson, MD",2004-07-31,162.81
"Baltimore-Columbia-Towson, MD",2004-08-31,164.69
"Baltimore-Columbia-Towson, MD",2004-09-30,166.01
"Baltimore-Columbia-Towson, MD",2004-10-31,167.73
"Baltimore-Columbia-Towson, MD",2004-11-30,169.26
"Baltimore-Columbia-Towson, MD",2004-12-31,170.46
"Baltimore-Columbia-Towson, MD",2005-01-31,172.28
"Baltimore-Columbia-Towson, MD",2005-02-28,175.08
"Baltimore-Columbia-Towson, MD",2005-03-31,178.78
"Baltimore-Columbia-Towson, MD",2005-04-30,183.03
"Baltimore-Columbia-Towson, MD",2005-05-31,187.24
"Baltimore-Columbia-Towson, MD",2005-06-30,191.06
"Baltimore-Columbia-Towson, MD",2005-07-31,194.21
"Baltimore-Columbia-Towson, MD",2005-08-31,196.53
"Baltimore-Columbia-Towson, MD",2005-09-30,198.22
"Baltimore-Columbia-Towson, MD",2005-10-31,199.25
"Baltimore-Columbia-Towson, MD",2005-11-30,199.83
"Baltimore-Columbia-Towson, MD",2005-12-31,199.94
"Baltimore-Columbia-Towson, MD",2006-01-31,200.12
"Baltimore-Columbia-Towson, MD",2006-02-28,201.45
"Baltimore-Columbia-Towson, MD",2006-03-31,203.74
"Baltimore-Columbia-Towson, MD",2006-04-30,205.72
"Baltimore-Columbia-Towson, MD",2006-05-31,207.12
"Baltimore-Columbia-Towson, MD",2006-06-30,208.16
"Baltimore-Columbia-Towson, MD",2006-07-31,208.27
"Baltimore-Columbia-Towson, MD",2006-08-31,207.44
"Baltimore-Columbia-Towson, MD",2006-09-30,205.93
"Baltimore-Columbia-Towson, MD",2006-10-31,204.55
"Baltimore-Columbia-Towson, MD",2006-11-30,204.06
"Baltimore-Columbia-Towson, MD",2006-12-31,204.11
"Baltimore-Columbia-Towson, MD",2007-01-31,204.55
"Baltimore-Columbia-Towson, MD",2007-02-28,205.13
"Baltimore-Columbia-Towson, MD",2007-03-31,205.92
"Baltimore-Columbia-Towson, MD",2007-04-30,206.98
"Baltimore-Columbia-Towson, MD",2007-05-31,207.86
"Baltimore-Columbia-Towson, MD",2007-06-30,207.89
"Baltimore-Columbia-Towson, MD",2007-07-31,207.2
"Baltimore-Columbia-Towson, MD",2007-08-31,206.02
"Baltimore-Columbia-Towson, MD",2007-09-30,204.03
"Baltimore-Columbia-Towson, MD",2007-10-31,201.78
"Baltimore-Columbia-Towson, MD",2007-11-30,199.81
"Baltimore-Columbia-Towson, MD",2007-12-31,198.01
"Baltimore-Columbia-Towson, MD",2008-01-31,196.15
"Baltimore-Columbia-Towson, MD",2008-02-29,194.65
"Baltimore-Columbia-Towson, MD",2008-03-31,193.89
"Baltimore-Columbia-Towson, MD",2008-04-30,193.15
"Baltimore-Columbia-Towson, MD",2008-05-31,192.28
"Baltimore-Columbia-Towson, MD",2008-06-30,191.58
"Baltimore-Columbia-Towson, MD",2008-07-31,190.4
"Baltimore-Columbia-Towson, MD",2008-08-31,188.58
"Baltimore-Columbia-Towson, MD",2008-09-30,186.36
"Baltimore-Columbia-Towson, MD",2008-10-31,183.67
"Baltimore-Columbia-Towson, MD",2008-11-30,180.61
"Baltimore-Columbia-Towson, MD",2008-12-31,177.59
"Baltimore-Columbia-Towson, MD",2009-01-31,175.26
"Baltimore-Columbia-Towson, MD",2009-02-28,174.11
"Baltimore-Columbia-Towson, MD",2009-03-31,174.04
"Baltimore-Columbia-Towson, MD",2009-04-30,174.53
"Baltimore-Columbia-Towson, MD",2009-05-31,175.16
"Baltimore-Columbia-Towson, MD",2009-06-30,175.8
"Baltimore-Columbia-Towson, MD",2009-07-31,176.15
"Baltimore-Columbia-Towson, MD",2009-08-31,175.61
"Baltimore-Columbia-Towson, MD",2009-09-30,174.11
"Baltimore-Columbia-Towson, MD",2009-10-31,172.6
"Baltimore-Columbia-Towson, MD",2009-11-30,171.51
"Baltimore-Columbia-Towson, MD",2009-12-31,169.95
"Baltimore-Columbia-Towson, MD",2010-01-31,168.25
"Baltimore-Columbia-Towson, MD",2010-02-28,167.73
"Baltimore-Columbia-Towson, MD",2010-03-31,168.66
"Baltimore-Columbia-Towson, MD",2010-04-30,170.4
"Baltimore-Columbia-Towson, MD",2010-05-31,171.66
"Baltimore-Columbia-Towson, MD",2010-06-30,171.39
"Baltimore-Columbia-Towson, MD",2010-07-31,169.7
"Baltimore-Columbia-Towson, MD",2010-08-31,167.65
"Baltimore-Columbia-Towson, MD",2010-09-30,166.35
"Baltimore-Columbia-Towson, MD",2010-10-31,165.56
"Baltimore-Columbia-Towson, MD",2010-11-30,164.43
"Baltimore-Columbia-Towson, MD",2010-12-31,162.68
"Baltimore-Columbia-Towson, MD",2011-01-31,160.84
"Baltimore-Columbia-Towson, MD",2011-02-28,159.75
"Baltimore-Columbia-Towson, MD",2011-03-31,160.02
"Baltimore-Columbia-Towson, MD",2011-04-30,161.14
"Baltimore-Columbia-Towson, MD",2011-05-31,162.15
"Baltimore-Columbia-Towson, MD",2011-06-30,162.69
"Baltimore-Columbia-Towson, MD",2011-07-31,162.57
"Baltimore-Columbia-Towson, MD",2011-08-31,162.07
"Baltimore-Columbia-Towson, MD",2011-09-30,161.35
"Baltimore-Columbia-Towson, MD",2011-10-31,160.11
"Baltimore-Columbia-Towson, MD",2011-11-30,158.85
"Baltimore-Columbia-Towson, MD",2011-12-31,157.97
"Baltimore-Columbia-Towson, MD",2012-01-31,157.14
"Baltimore-Columbia-Towson, MD",2012-02-29,156.79
"Baltimore-Columbia-Towson, MD",2012-03-31,157.86
"Baltimore-Columbia-Towson, MD",2012-04-30,160.1
"Baltimore-Columbia-Towson, MD",2012-05-31,162.15
"Baltimore-Columbia-Towson, MD",2012-06-30,163.36
"Baltimore-Columbia-Towson, MD",2012-07-31,163.77
"Baltimore-Columbia-Towson, MD",2012-08-31,163.59
"Baltimore-Columbia-Towson, MD",2012-09-30,163.35
"Baltimore-Columbia-Towson, MD",2012-10-31,163.19
"Baltimore-Columbia-Towson, MD",2012-11-30,162.99
"Baltimore-Columbia-Towson, MD",2012-12-31,162.79
"Baltimore-Columbia-Towson, MD",2013-01-31,162.88
"Baltimore-Columbia-Towson, MD",2013-02-28,163.64
"Baltimore-Columbia-Towson, MD",2013-03-31,165.33
"Baltimore-Columbia-Towson, MD",2013-04-30,167.83
"Baltimore-Columbia-Towson, MD",2013-05-31,170.3
"Baltimore-Columbia-Towson, MD",2013-06-30,172.08
"Baltimore-Columbia-Towson, MD",2013-07-31,172.68
"Baltimore-Columbia-Towson, MD",2013-08-31,172.13
"Baltimore-Columbia-Towson, MD",2013-09-30,171.72
"Baltimore-Columbia-Towson, MD",2013-10-31,171.59
