GeoFips,GeoName,Year,Number Jobs
10180,"Abilene, TX (Metropolitan Statistical Area)",1969,56041.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1970,56215.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1971,56614.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1972,59092.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1973,60359.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1974,63366.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1975,65822.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1976,68298.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1977,69994.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1978,72932.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1979,75773.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1980,78280.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1981,84737.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1982,86685.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1983,86693.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1984,87720.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1985,88722.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1986,83720.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1987,82965.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1988,83645.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1989,82367.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1990,80942.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1991,82259.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1992,82277.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1993,84362.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1994,85682.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1995,88181.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1996,89587.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1997,91934.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1998,92577.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1999,91417.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2000,91027.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2001,89511.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2002,90338.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2003,91132.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2004,91998.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2005,92937.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2006,94097.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2007,96484.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2008,99264.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2009,97269.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2010,96809.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2011,98193.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2012,99843.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2013,101199.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2014,102316.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2015,102611.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2016,102601.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2017,102786.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2018,104536.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2019,107405.0
10420,"Akron, OH (Metropolitan Statistical Area)",1969,280847.0
10420,"Akron, OH (Metropolitan Statistical Area)",1970,279931.0
10420,"Akron, OH (Metropolitan Statistical Area)",1971,274958.0
10420,"Akron, OH (Metropolitan Statistical Area)",1972,283207.0
10420,"Akron, OH (Metropolitan Statistical Area)",1973,292971.0
10420,"Akron, OH (Metropolitan Statistical Area)",1974,296332.0
10420,"Akron, OH (Metropolitan Statistical Area)",1975,285325.0
10420,"Akron, OH (Metropolitan Statistical Area)",1976,284907.0
10420,"Akron, OH (Metropolitan Statistical Area)",1977,297537.0
10420,"Akron, OH (Metropolitan Statistical Area)",1978,305459.0
10420,"Akron, OH (Metropolitan Statistical Area)",1979,307763.0
10420,"Akron, OH (Metropolitan Statistical Area)",1980,300754.0
10420,"Akron, OH (Metropolitan Statistical Area)",1981,297681.0
10420,"Akron, OH (Metropolitan Statistical Area)",1982,289691.0
10420,"Akron, OH (Metropolitan Statistical Area)",1983,285981.0
10420,"Akron, OH (Metropolitan Statistical Area)",1984,296150.0
10420,"Akron, OH (Metropolitan Statistical Area)",1985,303855.0
10420,"Akron, OH (Metropolitan Statistical Area)",1986,308919.0
10420,"Akron, OH (Metropolitan Statistical Area)",1987,316920.0
10420,"Akron, OH (Metropolitan Statistical Area)",1988,325266.0
10420,"Akron, OH (Metropolitan Statistical Area)",1989,333052.0
10420,"Akron, OH (Metropolitan Statistical Area)",1990,337124.0
10420,"Akron, OH (Metropolitan Statistical Area)",1991,337813.0
10420,"Akron, OH (Metropolitan Statistical Area)",1992,341070.0
10420,"Akron, OH (Metropolitan Statistical Area)",1993,350680.0
10420,"Akron, OH (Metropolitan Statistical Area)",1994,364299.0
10420,"Akron, OH (Metropolitan Statistical Area)",1995,374193.0
10420,"Akron, OH (Metropolitan Statistical Area)",1996,380965.0
10420,"Akron, OH (Metropolitan Statistical Area)",1997,387561.0
10420,"Akron, OH (Metropolitan Statistical Area)",1998,385717.0
10420,"Akron, OH (Metropolitan Statistical Area)",1999,393612.0
10420,"Akron, OH (Metropolitan Statistical Area)",2000,397340.0
10420,"Akron, OH (Metropolitan Statistical Area)",2001,396954.0
10420,"Akron, OH (Metropolitan Statistical Area)",2002,396663.0
10420,"Akron, OH (Metropolitan Statistical Area)",2003,396391.0
10420,"Akron, OH (Metropolitan Statistical Area)",2004,404591.0
10420,"Akron, OH (Metropolitan Statistical Area)",2005,412097.0
10420,"Akron, OH (Metropolitan Statistical Area)",2006,417595.0
10420,"Akron, OH (Metropolitan Statistical Area)",2007,424012.0
10420,"Akron, OH (Metropolitan Statistical Area)",2008,424079.0
10420,"Akron, OH (Metropolitan Statistical Area)",2009,404521.0
10420,"Akron, OH (Metropolitan Statistical Area)",2010,402554.0
10420,"Akron, OH (Metropolitan Statistical Area)",2011,407811.0
10420,"Akron, OH (Metropolitan Statistical Area)",2012,412049.0
10420,"Akron, OH (Metropolitan Statistical Area)",2013,414502.0
10420,"Akron, OH (Metropolitan Statistical Area)",2014,421225.0
10420,"Akron, OH (Metropolitan Statistical Area)",2015,426047.0
10420,"Akron, OH (Metropolitan Statistical Area)",2016,427394.0
10420,"Akron, OH (Metropolitan Statistical Area)",2017,428034.0
10420,"Akron, OH (Metropolitan Statistical Area)",2018,430261.0
10420,"Akron, OH (Metropolitan Statistical Area)",2019,433800.0
10500,"Albany, GA (Metropolitan Statistical Area)",1969,52605.0
10500,"Albany, GA (Metropolitan Statistical Area)",1970,54371.0
10500,"Albany, GA (Metropolitan Statistical Area)",1971,56006.0
10500,"Albany, GA (Metropolitan Statistical Area)",1972,59514.0
10500,"Albany, GA (Metropolitan Statistical Area)",1973,62897.0
10500,"Albany, GA (Metropolitan Statistical Area)",1974,60104.0
10500,"Albany, GA (Metropolitan Statistical Area)",1975,57820.0
10500,"Albany, GA (Metropolitan Statistical Area)",1976,58539.0
10500,"Albany, GA (Metropolitan Statistical Area)",1977,60289.0
10500,"Albany, GA (Metropolitan Statistical Area)",1978,63127.0
10500,"Albany, GA (Metropolitan Statistical Area)",1979,65194.0
10500,"Albany, GA (Metropolitan Statistical Area)",1980,64930.0
10500,"Albany, GA (Metropolitan Statistical Area)",1981,65616.0
10500,"Albany, GA (Metropolitan Statistical Area)",1982,64644.0
10500,"Albany, GA (Metropolitan Statistical Area)",1983,64805.0
10500,"Albany, GA (Metropolitan Statistical Area)",1984,68104.0
10500,"Albany, GA (Metropolitan Statistical Area)",1985,69838.0
10500,"Albany, GA (Metropolitan Statistical Area)",1986,69663.0
10500,"Albany, GA (Metropolitan Statistical Area)",1987,69817.0
10500,"Albany, GA (Metropolitan Statistical Area)",1988,69309.0
10500,"Albany, GA (Metropolitan Statistical Area)",1989,69849.0
10500,"Albany, GA (Metropolitan Statistical Area)",1990,71183.0
10500,"Albany, GA (Metropolitan Statistical Area)",1991,70695.0
10500,"Albany, GA (Metropolitan Statistical Area)",1992,70547.0
10500,"Albany, GA (Metropolitan Statistical Area)",1993,72265.0
10500,"Albany, GA (Metropolitan Statistical Area)",1994,75195.0
10500,"Albany, GA (Metropolitan Statistical Area)",1995,77353.0
10500,"Albany, GA (Metropolitan Statistical Area)",1996,79382.0
10500,"Albany, GA (Metropolitan Statistical Area)",1997,79818.0
10500,"Albany, GA (Metropolitan Statistical Area)",1998,79360.0
10500,"Albany, GA (Metropolitan Statistical Area)",1999,78769.0
10500,"Albany, GA (Metropolitan Statistical Area)",2000,79557.0
10500,"Albany, GA (Metropolitan Statistical Area)",2001,78011.0
10500,"Albany, GA (Metropolitan Statistical Area)",2002,77100.0
10500,"Albany, GA (Metropolitan Statistical Area)",2003,78282.0
10500,"Albany, GA (Metropolitan Statistical Area)",2004,78126.0
10500,"Albany, GA (Metropolitan Statistical Area)",2005,80177.0
10500,"Albany, GA (Metropolitan Statistical Area)",2006,80621.0
10500,"Albany, GA (Metropolitan Statistical Area)",2007,81153.0
10500,"Albany, GA (Metropolitan Statistical Area)",2008,80663.0
10500,"Albany, GA (Metropolitan Statistical Area)",2009,78714.0
10500,"Albany, GA (Metropolitan Statistical Area)",2010,77793.0
10500,"Albany, GA (Metropolitan Statistical Area)",2011,79189.0
10500,"Albany, GA (Metropolitan Statistical Area)",2012,79388.0
10500,"Albany, GA (Metropolitan Statistical Area)",2013,79694.0
10500,"Albany, GA (Metropolitan Statistical Area)",2014,80577.0
10500,"Albany, GA (Metropolitan Statistical Area)",2015,81418.0
10500,"Albany, GA (Metropolitan Statistical Area)",2016,81714.0
10500,"Albany, GA (Metropolitan Statistical Area)",2017,81872.0
10500,"Albany, GA (Metropolitan Statistical Area)",2018,82431.0
10500,"Albany, GA (Metropolitan Statistical Area)",2019,83286.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1969,29328.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1970,29190.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1971,30345.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1972,31600.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1973,33577.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1974,34924.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1975,35650.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1976,37031.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1977,38988.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1978,40485.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1979,41045.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1980,40737.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1981,39457.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1982,37614.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1983,38353.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1984,39132.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1985,39314.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1986,39908.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1987,40842.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1988,42853.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1989,44288.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1990,44792.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1991,44656.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1992,44762.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1993,46076.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1994,48997.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1995,51874.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1996,54263.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1997,55265.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1998,54813.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1999,53186.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2000,52649.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2001,54749.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2002,54136.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2003,53710.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2004,54697.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2005,57088.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2006,58162.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2007,59546.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2008,59473.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2009,56122.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2010,55562.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2011,55341.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2012,55676.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2013,56161.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2014,57670.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2015,58997.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2016,59661.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2017,61777.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2018,63422.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2019,64277.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1969,332865.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1970,338712.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1971,347216.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1972,350334.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1973,358789.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1974,359694.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1975,354340.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1976,357485.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1977,366349.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1978,378544.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1979,385189.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1980,385427.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1981,383685.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1982,384637.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1983,387575.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1984,404423.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1985,419617.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1986,435382.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1987,442103.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1988,457684.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1989,468296.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1990,477904.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1991,474065.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1992,476931.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1993,483377.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1994,491282.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1995,484903.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1996,482555.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1997,487706.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1998,500443.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1999,512344.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2000,524195.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2001,516432.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2002,514437.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2003,518106.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2004,524002.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2005,530740.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2006,534257.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2007,540904.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2008,543929.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2009,535314.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2010,528095.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2011,531541.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2012,537634.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2013,543162.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2014,548362.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2015,556276.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2016,563056.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2017,569909.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2018,575772.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2019,579135.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1969,148308.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1970,152994.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1971,164049.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1972,177980.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1973,187854.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1974,193502.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1975,198943.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1976,210271.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1977,221559.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1978,237762.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1979,247977.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1980,248765.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1981,250776.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1982,248041.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1983,259621.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1984,275851.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1985,290100.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1986,300497.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1987,314235.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1988,330259.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1989,336572.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1990,341067.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1991,348198.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1992,355488.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1993,370109.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1994,389822.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1995,411302.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1996,418022.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1997,425091.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1998,431253.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1999,433808.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2000,446700.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2001,448753.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2002,448871.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2003,454370.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2004,466415.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2005,476212.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2006,494456.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2007,503901.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2008,503242.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2009,486519.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2010,477820.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2011,476883.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2012,476646.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2013,479148.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2014,483204.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2015,489372.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2016,497041.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2017,502416.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2018,509209.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2019,518672.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1969,52652.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1970,50427.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1971,52411.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1972,52809.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1973,55643.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1974,55277.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1975,55321.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1976,57332.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1977,58249.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1978,60432.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1979,60097.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1980,61010.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1981,61163.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1982,61401.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1983,62122.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1984,63636.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1985,63606.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1986,63566.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1987,64188.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1988,64413.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1989,65261.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1990,65706.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1991,65863.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1992,64337.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1993,65441.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1994,66500.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1995,69293.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1996,69670.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1997,70362.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1998,72287.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1999,74507.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2000,75003.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2001,74686.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2002,75251.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2003,75320.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2004,77127.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2005,79635.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2006,83038.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2007,84415.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2008,84931.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2009,82896.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2010,81419.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2011,81795.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2012,81062.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2013,80884.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2014,81642.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2015,81926.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2016,81655.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2017,81034.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2018,80975.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2019,81324.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1969,269222.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1970,272973.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1971,271090.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1972,277879.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1973,292047.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1974,297119.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1975,290754.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1976,291781.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1977,296393.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1978,304849.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1979,310781.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1980,310670.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1981,310155.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1982,302259.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1983,298035.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1984,309576.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1985,314763.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1986,317329.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1987,329686.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1988,339830.0
