MSA,Year,HPI
"Grand Rapids-Wyoming, MI",2000,99.1475
"Grants Pass, OR",2000,98.66416666666667
"Great Falls, MT",2000,98.95083333333334
"Greeley, CO",2000,97.43916666666667
"Green Bay, WI",2000,99.79166666666667
"Greensboro-High Point, NC",2000,99.07000000000001
"Greenville, NC",2000,99.1425
"Greenville-Anderson-Mauldin, SC",2000,99.46916666666668
"Gulfport-Biloxi-Pascagoula, MS",2000,99.80166666666668
"Hagerstown-Martinsburg, MD-WV",2000,98.68916666666667
"Hammond, LA",2000,98.90250000000002
"Hanford-Corcoran, CA",2000,98.30916666666667
"Harrisburg-Carlisle, PA",2000,99.87666666666667
"Harrisonburg, VA",2000,99.32333333333332
"Hartford-West Hartford-East Hartford, CT",2000,97.435
"Hattiesburg, MS",2000,99.30833333333334
"Hickory-Lenoir-Morganton, NC",2000,98.47000000000001
"Hilton Head Island-Bluffton-Beaufort, SC",2000,96.8
"Hinesville, GA",2000,98.80166666666666
"Homosassa Springs, FL",2000,97.68
"Hot Springs, AR",2000,98.74666666666667
"Houma-Thibodaux, LA",2000,99.235
"Houston-The Woodlands-Sugar Land, TX",2000,97.63833333333334
"Huntington-Ashland, WV-KY-OH",2000,100.27333333333333
"Huntsville, AL",2000,99.42583333333334
"Idaho Falls, ID",2000,99.83583333333333
"Indianapolis-Carmel-Anderson, IN",2000,99.585
"Iowa City, IA",2000,99.06333333333333
"Ithaca, NY",2000,98.11
"Jackson, MI",2000,99.03999999999998
"Jackson, MS",2000,99.64166666666667
"Jackson, TN",2000,100.56666666666666
"Jacksonville, FL",2000,96.88916666666667
"Jacksonville, NC",2000,99.04166666666667
"Janesville-Beloit, WI",2000,100.16583333333335
"Jefferson City, MO",2000,99.40749999999998
"Johnson City, TN",2000,99.98833333333333
"Johnstown, PA",2000,99.76333333333332
"Jonesboro, AR",2000,99.25750000000001
"Joplin, MO",2000,99.70083333333334
"Kahului-Wailuku-Lahaina, HI",2000,95.26666666666667
"Kalamazoo-Portage, MI",2000,98.915
"Kankakee, IL",2000,100.3875
"Kansas City, MO-KS",2000,98.64666666666666
"Kennewick-Richland, WA",2000,98.6675
"Killeen-Temple, TX",2000,98.42666666666666
"Kingsport-Bristol-Bristol, TN-VA",2000,99.18083333333334
"Kingston, NY",2000,95.51416666666667
"Knoxville, TN",2000,99.49499999999999
"Kokomo, IN",2000,100.2958333333333
"La Crosse-Onalaska, WI-MN",2000,99.17750000000001
"Lafayette, LA",2000,99.37916666666666
"Lafayette-West Lafayette, IN",2000,100.18083333333334
"Lake Charles, LA",2000,99.81083333333333
"Lake Havasu City-Kingman, AZ",2000,97.79416666666667
"Lakeland-Winter Haven, FL",2000,98.19333333333334
"Lancaster, PA",2000,99.74833333333333
"Lansing-East Lansing, MI",2000,98.57
"Laredo, TX",2000,98.52749999999999
"Las Cruces, NM",2000,100.7925
"Las Vegas-Henderson-Paradise, NV",2000,98.17333333333333
"Lawrence, KS",2000,98.56916666666667
"Lawton, OK",2000,100.73916666666668
"Lebanon, PA",2000,99.7275
"Lewiston, ID-WA",2000,100.38166666666667
"Lewiston-Auburn, ME",2000,97.62916666666666
"Lexington-Fayette, KY",2000,98.98166666666667
"Lima, OH",2000,99.30916666666667
"Lincoln, NE",2000,99.5225
"Little Rock-North Little Rock-Conway, AR",2000,98.96499999999999
"Logan, UT-ID",2000,100.08416666666669
"Longview, TX",2000,99.33
"Longview, WA",2000,100.78666666666668
"Los Angeles-Long Beach-Anaheim, CA",2000,96.02916666666665
"Louisville/Jefferson County, KY-IN",2000,99.12583333333333
"Lubbock, TX",2000,99.28500000000001
"Lynchburg, VA",2000,99.48583333333333
"Macon, GA",2000,99.17166666666667
"Madera, CA",2000,97.93583333333333
"Madison, WI",2000,99.12583333333332
"Manchester-Nashua, NH",2000,93.90249999999999
"Manhattan, KS",2000,98.24000000000001
"Mankato-North Mankato, MN",2000,97.66666666666667
"Mansfield, OH",2000,99.67416666666668
"McAllen-Edinburg-Mission, TX",2000,99.11083333333333
"Medford, OR",2000,97.95583333333333
"Memphis, TN-MS-AR",2000,100.2675
"Merced, CA",2000,92.61333333333334
"Miami-Fort Lauderdale-West Palm Beach, FL",2000,95.61333333333333
"Michigan City-La Porte, IN",2000,99.70916666666666
"Midland, MI",2000,98.81
"Midland, TX",2000,99.21583333333335
"Milwaukee-Waukesha-West Allis, WI",2000,98.6925
"Minneapolis-St. Paul-Bloomington, MN-WI",2000,95.92333333333333
"Missoula, MT",2000,98.01333333333334
"Mobile, AL",2000,99.09249999999999
"Modesto, CA",2000,92.71
"Monroe, LA",2000,98.80666666666666
"Monroe, MI",2000,98.44583333333333
"Montgomery, AL",2000,99.88583333333332
"Morgantown, WV",2000,100.085
"Morristown, TN",2000,99.56666666666666
"Mount Vernon-Anacortes, WA",2000,98.79083333333331
"Muncie, IN",2000,99.58
"Muskegon, MI",2000,100.14416666666666
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",2000,98.96583333333335
"Napa, CA",2000,92.20083333333334
"Naples-Immokalee-Marco Island, FL",2000,94.69583333333333
"Nashville-Davidson--Murfreesboro--Franklin, TN",2000,99.43249999999999
"New Bern, NC",2000,98.95166666666667
"New Haven-Milford, CT",2000,96.90166666666666
"New Orleans-Metairie, LA",2000,98.80166666666666
"New York-Newark-Jersey City, NY-NJ-PA",2000,95.39583333333333
"Niles-Benton Harbor, MI",2000,98.33749999999999
"North Port-Sarasota-Bradenton, FL",2000,96.34750000000001
"Norwich-New London, CT",2000,97.8775
"Ocala, FL",2000,97.42916666666667
"Ocean City, NJ",2000,94.28333333333332
"Odessa, TX",2000,99.9425
"Ogden-Clearfield, UT",2000,100.09583333333335
"Oklahoma City, OK",2000,99.16666666666667
"Olympia-Tumwater, WA",2000,99.00833333333333
"Omaha-Council Bluffs, NE-IA",2000,99.64333333333333
"Orlando-Kissimmee-Sanford, FL",2000,97.15083333333332
"Oshkosh-Neenah, WI",2000,99.39249999999998
"Owensboro, KY",2000,99.78083333333332
"Oxnard-Thousand Oaks-Ventura, CA",2000,96.20416666666667
"Palm Bay-Melbourne-Titusville, FL",2000,97.2675
"Panama City, FL",2000,98.50333333333333
"Parkersburg-Vienna, WV",2000,100.05
"Pensacola-Ferry Pass-Brent, FL",2000,98.68416666666667
"Peoria, IL",2000,99.75333333333333
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2000,97.80583333333334
"Phoenix-Mesa-Scottsdale, AZ",2000,97.89583333333333
"Pine Bluff, AR",2000,99.1875
"Pittsburgh, PA",2000,99.03833333333334
"Pittsfield, MA",2000,97.30333333333333
"Pocatello, ID",2000,100.48833333333333
"Portland-South Portland, ME",2000,96.11666666666667
"Portland-Vancouver-Hillsboro, OR-WA",2000,99.79916666666666
"Port St. Lucie, FL",2000,97.25916666666667
"Prescott, AZ",2000,98.33666666666666
"Providence-Warwick, RI-MA",2000,95.30833333333332
"Provo-Orem, UT",2000,99.84083333333332
"Pueblo, CO",2000,99.31
"Punta Gorda, FL",2000,96.72500000000001
"Racine, WI",2000,99.395
"Raleigh, NC",2000,99.07833333333333
"Rapid City, SD",2000,98.15666666666665
"Reading, PA",2000,99.47250000000001
"Redding, CA",2000,96.89833333333333
"Reno, NV",2000,98.38416666666666
"Richmond, VA",2000,98.25499999999998
"Riverside-San Bernardino-Ontario, CA",2000,96.1425
"Roanoke, VA",2000,99.10833333333333
"Rochester, MN",2000,97.45916666666666
"Rochester, NY",2000,99.14333333333332
"Rockford, IL",2000,99.69333333333334
"Rocky Mount, NC",2000,99.21999999999998
"Rome, GA",2000,98.72166666666665
"Sacramento--Roseville--Arden-Arcade, CA",2000,93.52416666666666
"Saginaw, MI",2000,99.78166666666668
"St. Cloud, MN",2000,96.875
"St. George, UT",2000,99.78333333333332
"St. Joseph, MO-KS",2000,99.4525
"St. Louis, MO-IL",2000,97.9925
"Salem, OR",2000,100.33916666666666
"Salinas, CA",2000,90.97166666666665
"Salisbury, MD-DE",2000,95.30333333333334
"Salt Lake City, UT",2000,99.74333333333334
"San Angelo, TX",2000,98.99166666666667
"San Antonio-New Braunfels, TX",2000,98.59666666666665
"San Diego-Carlsbad, CA",2000,94.27916666666665
"San Francisco-Oakland-Hayward, CA",2000,91.98583333333333
"San Jose-Sunnyvale-Santa Clara, CA",2000,92.08749999999999
"San Luis Obispo-Paso Robles-Arroyo Grande, CA",2000,92.40166666666669
"Santa Cruz-Watsonville, CA",2000,92.01416666666667
"Santa Fe, NM",2000,98.94583333333333
"Santa Maria-Santa Barbara, CA",2000,93.96166666666666
"Santa Rosa, CA",2000,91.31333333333332
"Savannah, GA",2000,98.13583333333332
"Scranton--Wilkes-Barre--Hazleton, PA",2000,99.97333333333331
"Seattle-Tacoma-Bellevue, WA",2000,98.48333333333335
"Sebastian-Vero Beach, FL",2000,96.49166666666667
"Sebring, FL",2000,97.54916666666668
"Sheboygan, WI",2000,99.61833333333333
"Sherman-Denison, TX",2000,98.06083333333333
"Shreveport-Bossier City, LA",2000,98.49083333333333
"Sierra Vista-Douglas, AZ",2000,98.65250000000002
"Sioux City, IA-NE-SD",2000,100.69916666666667
"Sioux Falls, SD",2000,99.40249999999999
"South Bend-Mishawaka, IN-MI",2000,99.25166666666667
"Spartanburg, SC",2000,99.86416666666666
"Spokane-Spokane Valley, WA",2000,100.23916666666668
"Springfield, IL",2000,99.94916666666666
"Springfield, MA",2000,98.04250000000002
"Springfield, MO",2000,99.59750000000001
"Springfield, OH",2000,99.83583333333333
"State College, PA",2000,99.21666666666665
"Staunton-Waynesboro, VA",2000,99.00333333333332
"Stockton-Lodi, CA",2000,91.85666666666667
"Sumter, SC",2000,98.54833333333335
"Syracuse, NY",2000,98.38333333333333
"Tallahassee, FL",2000,98.15750000000001
"Tampa-St. Petersburg-Clearwater, FL",2000,96.00833333333334
"Terre Haute, IN",2000,100.50416666666666
"Texarkana, TX-AR",2000,98.42833333333333
"The Villages, FL",2000,98.46500000000002
"Toledo, OH",2000,99.0525
"Topeka, KS",2000,98.87416666666667
"Trenton, NJ",2000,95.82666666666667
"Tucson, AZ",2000,98.49916666666668
"Tulsa, OK",2000,99.10416666666667
"Tuscaloosa, AL",2000,98.47333333333334
"Tyler, TX",2000,98.59500000000001
"Urban Honolulu, HI",2000,98.08666666666669
"Utica-Rome, NY",2000,98.55250000000001
"Valdosta, GA",2000,99.41166666666665
"Vallejo-Fairfield, CA",2000,92.24833333333333
"Victoria, TX",2000,99.6175
"Vineland-Bridgeton, NJ",2000,99.39833333333335
"Virginia Beach-Norfolk-Newport News, VA-NC",2000,98.44583333333333
"Visalia-Porterville, CA",2000,98.6225
"Waco, TX",2000,98.90416666666668
"Walla Walla, WA",2000,99.815
"Warner Robins, GA",2000,99.23416666666667
"Washington-Arlington-Alexandria, DC-VA-MD-WV",2000,95.46416666666666
"Waterloo-Cedar Falls, IA",2000,98.415
"Watertown-Fort Drum, NY",2000,98.41749999999998
"Wausau, WI",2000,100.30250000000001
"Weirton-Steubenville, WV-OH",2000,99.67833333333334
"Wenatchee, WA",2000,100.77416666666666
"Wheeling, WV-OH",2000,99.84083333333335
"Wichita, KS",2000,99.85083333333334
"Wichita Falls, TX",2000,99.89666666666666
"Williamsport, PA",2000,99.77583333333332
"Wilmington, NC",2000,99.86500000000001
"Winchester, VA-WV",2000,98.10166666666667
"Winston-Salem, NC",2000,98.67999999999999
"Worcester, MA-CT",2000,94.98
"Yakima, WA",2000,101.145
"York-Hanover, PA",2000,99.59333333333332
"Youngstown-Warren-Boardman, OH-PA",2000,99.81
"Yuba City, CA",2000,95.64083333333333
"Yuma, AZ",2000,99.26249999999999
"Abilene, TX",2001,101.51250000000003
"Akron, OH",2001,102.06
"Albany, GA",2001,101.57666666666665
"Albany, OR",2001,101.01583333333332
"Albany-Schenectady-Troy, NY",2001,103.5425
"Albuquerque, NM",2001,101.95749999999998
"Alexandria, LA",2001,102.03499999999998
"Allentown-Bethlehem-Easton, PA-NJ",2001,103.78500000000001
"Altoona, PA",2001,101.99749999999999
"Amarillo, TX",2001,102.7275
"Ames, IA",2001,102.48166666666668
"Anchorage, AK",2001,104.75083333333333
"Ann Arbor, MI",2001,103.64416666666666
"Anniston-Oxford-Jacksonville, AL",2001,101.30583333333333
"Appleton, WI",2001,103.09583333333335
"Asheville, NC",2001,102.81833333333333
"Athens-Clarke County, GA",2001,103.71416666666666
"Atlanta-Sandy Springs-Roswell, GA",2001,103.25416666666665
"Atlantic City-Hammonton, NJ",2001,105.70333333333333
"Auburn-Opelika, AL",2001,101.6825
"Augusta-Richmond County, GA-SC",2001,101.58833333333332
"Austin-Round Rock, TX",2001,102.12083333333334
"Bakersfield, CA",2001,105.19500000000001
"Baltimore-Columbia-Towson, MD",2001,105.05833333333334
"Bangor, ME",2001,103.07416666666666
"Barnstable Town, MA",2001,109.03500000000001
"Baton Rouge, LA",2001,101.57999999999998
"Battle Creek, MI",2001,102.28083333333332
"Bay City, MI",2001,102.1425
"Beaumont-Port Arthur, TX",2001,103.07666666666667
"Beckley, WV",2001,102.28416666666668
"Bellingham, WA",2001,103.38166666666665
"Bend-Redmond, OR",2001,104.72083333333335
"Billings, MT",2001,103.44666666666666
"Binghamton, NY",2001,103.18416666666667
"Birmingham-Hoover, AL",2001,101.895
"Bismarck, ND",2001,102.63333333333334
"Blacksburg-Christiansburg-Radford, VA",2001,103.53083333333336
"Bloomington, IL",2001,102.09249999999999
"Bloomington, IN",2001,101.18416666666666
"Bloomsburg-Berwick, PA",2001,102.42333333333333
"Boise City, ID",2001,103.18916666666667
"Boston-Cambridge-Newton, MA-NH",2001,107.23833333333333
"Boulder, CO",2001,105.17833333333333
"Bowling Green, KY",2001,101.70083333333334
"Bremerton-Silverdale, WA",2001,104.13666666666667
"Bridgeport-Stamford-Norwalk, CT",2001,106.31833333333333
"Brownsville-Harlingen, TX",2001,102.1025
"Brunswick, GA",2001,103.24083333333334
"Buffalo-Cheektowaga-Niagara Falls, NY",2001,101.97083333333332
"Burlington, NC",2001,100.89416666666666
"Burlington-South Burlington, VT",2001,105.82666666666667
"California-Lexington Park, MD",2001,103.27499999999998
"Canton-Massillon, OH",2001,101.94
"Cape Coral-Fort Myers, FL",2001,106.30083333333333
"Cape Girardeau, MO-IL",2001,102.12333333333332
"Carbondale-Marion, IL",2001,102.39166666666667
"Carson City, NV",2001,103.89916666666669
"Casper, WY",2001,103.78333333333332
"Cedar Rapids, IA",2001,102.65916666666668
"Chambersburg-Waynesboro, PA",2001,102.8075
"Champaign-Urbana, IL",2001,102.87666666666665
"Charleston, WV",2001,100.64333333333333
"Charleston-North Charleston, SC",2001,102.71499999999999
"Charlotte-Concord-Gastonia, NC-SC",2001,101.12249999999999
"Charlottesville, VA",2001,105.20166666666665
"Chattanooga, TN-GA",2001,102.98083333333334
"Cheyenne, WY",2001,102.96083333333333
"Chicago-Naperville-Elgin, IL-IN-WI",2001,104.7675
"Chico, CA",2001,107.21250000000002
"Cincinnati, OH-KY-IN",2001,102.36666666666667
"Clarksville, TN-KY",2001,101.45083333333334
"Cleveland, TN",2001,102.08250000000002
"Cleveland-Elyria, OH",2001,102.1875
"Coeur d'Alene, ID",2001,102.32416666666666
"College Station-Bryan, TX",2001,103.4875
"Colorado Springs, CO",2001,104.82083333333334
"Columbia, MO",2001,102.52666666666669
"Columbia, SC",2001,101.58833333333331
"Columbus, GA-AL",2001,102.84916666666668
"Columbus, IN",2001,100.89583333333336
"Columbus, OH",2001,102.63250000000004
"Corpus Christi, TX",2001,103.59583333333335
"Corvallis, OR",2001,102.33416666666666
"Crestview-Fort Walton Beach-Destin, FL",2001,102.92583333333334
"Cumberland, MD-WV",2001,101.46166666666669
"Dallas-Fort Worth-Arlington, TX",2001,103.33583333333333
"Dalton, GA",2001,102.40833333333332
"Danville, IL",2001,101.71333333333335
"Daphne-Fairhope-Foley, AL",2001,101.8525
"Davenport-Moline-Rock Island, IA-IL",2001,102.31916666666667
"Dayton, OH",2001,101.96333333333331
"Decatur, AL",2001,100.78833333333334
"Decatur, IL",2001,101.8825
"Deltona-Daytona Beach-Ormond Beach, FL",2001,104.74000000000001
"Denver-Aurora-Lakewood, CO",2001,104.41416666666669
"Des Moines-West Des Moines, IA",2001,102.90499999999999
"Detroit-Warren-Dearborn, MI",2001,102.61083333333333
"Dothan, AL",2001,101.34333333333332
"Dover, DE",2001,103.49333333333334
"Dubuque, IA",2001,103.0125
"Duluth, MN-WI",2001,104.46999999999998
"Durham-Chapel Hill, NC",2001,102.19083333333333
"East Stroudsburg, PA",2001,103.99833333333332
"Eau Claire, WI",2001,103.37
"El Centro, CA",2001,104.28666666666665
"Elizabethtown-Fort Knox, KY",2001,102.8625
"Elkhart-Goshen, IN",2001,101.34333333333335
"Elmira, NY",2001,101.82333333333332
"El Paso, TX",2001,101.86500000000001
"Enid, OK",2001,101.50249999999998
"Erie, PA",2001,102.32666666666667
"Eugene, OR",2001,102.78750000000001
"Evansville, IN-KY",2001,101.08166666666666
"Fairbanks, AK",2001,102.71749999999999
"Fargo, ND-MN",2001,103.01083333333334
"Farmington, NM",2001,102.6875
"Fayetteville, NC",2001,100.68666666666667
"Fayetteville-Springdale-Rogers, AR-MO",2001,103.02083333333333
"Flagstaff, AZ",2001,103.66333333333334
"Flint, MI",2001,102.25833333333333
"Florence, SC",2001,101.93916666666667
"Florence-Muscle Shoals, AL",2001,100.85833333333333
"Fond du Lac, WI",2001,102.45666666666666
"Fort Collins, CO",2001,104.89166666666667
"Fort Smith, AR-OK",2001,102.14166666666665
"Fort Wayne, IN",2001,101.48916666666668
"Fresno, CA",2001,106.12333333333333
"Gadsden, AL",2001,101.3525
"Gainesville, FL",2001,104.7525
"Gainesville, GA",2001,103.14916666666666
"Gettysburg, PA",2001,103.26499999999999
"Glens Falls, NY",2001,103.1925
"Goldsboro, NC",2001,100.84000000000002
"Grand Forks, ND-MN",2001,102.455
"Grand Island, NE",2001,101.63333333333333
"Grand Junction, CO",2001,103.84250000000002
"Grand Rapids-Wyoming, MI",2001,102.25166666666668
"Grants Pass, OR",2001,105.38916666666665
"Great Falls, MT",2001,101.64833333333331
"Greeley, CO",2001,105.15583333333332
"Green Bay, WI",2001,103.06333333333332
"Greensboro-High Point, NC",2001,101.1425
"Greenville, NC",2001,101.61166666666668
"Greenville-Anderson-Mauldin, SC",2001,101.93666666666665
"Gulfport-Biloxi-Pascagoula, MS",2001,101.30833333333334
"Hagerstown-Martinsburg, MD-WV",2001,103.45333333333333
"Hammond, LA",2001,101.58666666666666
"Hanford-Corcoran, CA",2001,103.48916666666666
"Harrisburg-Carlisle, PA",2001,102.36916666666667
"Harrisonburg, VA",2001,102.81083333333333
"Hartford-West Hartford-East Hartford, CT",2001,104.35583333333334
"Hattiesburg, MS",2001,102.1725
"Hickory-Lenoir-Morganton, NC",2001,101.54583333333333
"Hilton Head Island-Bluffton-Beaufort, SC",2001,102.90166666666669
"Hinesville, GA",2001,102.39583333333333
"Homosassa Springs, FL",2001,103.925
"Hot Springs, AR",2001,102.26666666666667
"Houma-Thibodaux, LA",2001,102.54583333333333
"Houston-The Woodlands-Sugar Land, TX",2001,103.72583333333334
"Huntington-Ashland, WV-KY-OH",2001,101.52749999999999
"Huntsville, AL",2001,101.31166666666665
"Idaho Falls, ID",2001,102.07499999999999
"Indianapolis-Carmel-Anderson, IN",2001,101.64999999999999
"Iowa City, IA",2001,102.35333333333334
"Ithaca, NY",2001,104.58
"Jackson, MI",2001,102.62333333333335
"Jackson, MS",2001,101.95166666666664
"Jackson, TN",2001,101.03166666666668
"Jacksonville, FL",2001,104.3025
"Jacksonville, NC",2001,102.3075
"Janesville-Beloit, WI",2001,103.05416666666667
"Jefferson City, MO",2001,102.25083333333332
"Johnson City, TN",2001,101.21666666666665
"Johnstown, PA",2001,101.42500000000001
"Jonesboro, AR",2001,101.68833333333333
"Joplin, MO",2001,101.77833333333335
"Kahului-Wailuku-Lahaina, HI",2001,107.27333333333333
"Kalamazoo-Portage, MI",2001,102.69
"Kankakee, IL",2001,101.70583333333333
"Kansas City, MO-KS",2001,103.43500000000002
"Kennewick-Richland, WA",2001,104.11083333333333
"Killeen-Temple, TX",2001,102.82083333333334
"Kingsport-Bristol-Bristol, TN-VA",2001,101.86583333333333
"Kingston, NY",2001,106.71083333333335
"Knoxville, TN",2001,102.19416666666667
"Kokomo, IN",2001,100.64166666666667
"La Crosse-Onalaska, WI-MN",2001,102.96916666666665
"Lafayette, LA",2001,101.73083333333334
"Lafayette-West Lafayette, IN",2001,100.8
"Lake Charles, LA",2001,101.69833333333334
"Lake Havasu City-Kingman, AZ",2001,103.88083333333334
"Lakeland-Winter Haven, FL",2001,103.1025
"Lancaster, PA",2001,102.15416666666665
"Lansing-East Lansing, MI",2001,103.3
"Laredo, TX",2001,103.0675
"Las Cruces, NM",2001,102.29000000000002
"Las Vegas-Henderson-Paradise, NV",2001,103.71666666666665
"Lawrence, KS",2001,103.76416666666667
"Lawton, OK",2001,101.25
"Lebanon, PA",2001,101.60833333333333
"Lewiston, ID-WA",2001,101.08666666666669
"Lewiston-Auburn, ME",2001,105.3075
"Lexington-Fayette, KY",2001,102.14333333333332
"Lima, OH",2001,101.81666666666668
"Lincoln, NE",2001,101.97083333333332
"Little Rock-North Little Rock-Conway, AR",2001,102.08166666666665
"Logan, UT-ID",2001,100.39166666666667
"Longview, TX",2001,103.31750000000001
