GeoFips,GeoName,Year,Personal Income
10180,"Abilene, TX (Metropolitan Statistical Area)",1969,397478.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1970,445225.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1971,476061.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1972,541293.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1973,581519.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1974,655804.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1975,771668.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1976,852803.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1977,926754.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1978,1062407.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1979,1210051.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1980,1396724.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1981,1681889.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1982,1805340.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1983,1890446.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1984,2010700.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1985,2138884.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1986,2128927.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1987,2097573.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1988,2189009.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1989,2274917.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1990,2324820.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1991,2382790.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1992,2541971.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1993,2668070.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1994,2724394.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1995,2915506.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1996,3105725.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1997,3322907.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1998,3465354.0
10180,"Abilene, TX (Metropolitan Statistical Area)",1999,3590993.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2000,3675392.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2001,3753367.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2002,3905004.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2003,4137066.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2004,4325061.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2005,4552568.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2006,4850810.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2007,5119572.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2008,5632799.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2009,5415851.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2010,5705250.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2011,6052939.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2012,6356517.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2013,6534805.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2014,7010125.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2015,6872897.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2016,6797808.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2017,6966419.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2018,7459618.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2019,7837655.0
10420,"Akron, OH (Metropolitan Statistical Area)",1969,2720989.0
10420,"Akron, OH (Metropolitan Statistical Area)",1970,2838776.0
10420,"Akron, OH (Metropolitan Statistical Area)",1971,2990538.0
10420,"Akron, OH (Metropolitan Statistical Area)",1972,3263561.0
10420,"Akron, OH (Metropolitan Statistical Area)",1973,3568727.0
10420,"Akron, OH (Metropolitan Statistical Area)",1974,3882656.0
10420,"Akron, OH (Metropolitan Statistical Area)",1975,4114360.0
10420,"Akron, OH (Metropolitan Statistical Area)",1976,4425010.0
10420,"Akron, OH (Metropolitan Statistical Area)",1977,4944761.0
10420,"Akron, OH (Metropolitan Statistical Area)",1978,5471768.0
10420,"Akron, OH (Metropolitan Statistical Area)",1979,6012395.0
10420,"Akron, OH (Metropolitan Statistical Area)",1980,6607832.0
10420,"Akron, OH (Metropolitan Statistical Area)",1981,7243539.0
10420,"Akron, OH (Metropolitan Statistical Area)",1982,7575849.0
10420,"Akron, OH (Metropolitan Statistical Area)",1983,7987788.0
10420,"Akron, OH (Metropolitan Statistical Area)",1984,8702211.0
10420,"Akron, OH (Metropolitan Statistical Area)",1985,9210231.0
10420,"Akron, OH (Metropolitan Statistical Area)",1986,9636333.0
10420,"Akron, OH (Metropolitan Statistical Area)",1987,10095804.0
10420,"Akron, OH (Metropolitan Statistical Area)",1988,10770981.0
10420,"Akron, OH (Metropolitan Statistical Area)",1989,11738137.0
10420,"Akron, OH (Metropolitan Statistical Area)",1990,12392974.0
10420,"Akron, OH (Metropolitan Statistical Area)",1991,12698519.0
10420,"Akron, OH (Metropolitan Statistical Area)",1992,13573246.0
10420,"Akron, OH (Metropolitan Statistical Area)",1993,14178987.0
10420,"Akron, OH (Metropolitan Statistical Area)",1994,15065195.0
10420,"Akron, OH (Metropolitan Statistical Area)",1995,15997336.0
10420,"Akron, OH (Metropolitan Statistical Area)",1996,16821909.0
10420,"Akron, OH (Metropolitan Statistical Area)",1997,17779727.0
10420,"Akron, OH (Metropolitan Statistical Area)",1998,18913133.0
10420,"Akron, OH (Metropolitan Statistical Area)",1999,19574962.0
10420,"Akron, OH (Metropolitan Statistical Area)",2000,20750568.0
10420,"Akron, OH (Metropolitan Statistical Area)",2001,21099545.0
10420,"Akron, OH (Metropolitan Statistical Area)",2002,21415769.0
10420,"Akron, OH (Metropolitan Statistical Area)",2003,22250786.0
10420,"Akron, OH (Metropolitan Statistical Area)",2004,23095011.0
10420,"Akron, OH (Metropolitan Statistical Area)",2005,23725368.0
10420,"Akron, OH (Metropolitan Statistical Area)",2006,24662208.0
10420,"Akron, OH (Metropolitan Statistical Area)",2007,25942891.0
10420,"Akron, OH (Metropolitan Statistical Area)",2008,27003814.0
10420,"Akron, OH (Metropolitan Statistical Area)",2009,26175360.0
10420,"Akron, OH (Metropolitan Statistical Area)",2010,26886702.0
10420,"Akron, OH (Metropolitan Statistical Area)",2011,28023720.0
10420,"Akron, OH (Metropolitan Statistical Area)",2012,28861978.0
10420,"Akron, OH (Metropolitan Statistical Area)",2013,29411698.0
10420,"Akron, OH (Metropolitan Statistical Area)",2014,30821441.0
10420,"Akron, OH (Metropolitan Statistical Area)",2015,31731732.0
10420,"Akron, OH (Metropolitan Statistical Area)",2016,32153668.0
10420,"Akron, OH (Metropolitan Statistical Area)",2017,33455069.0
10420,"Akron, OH (Metropolitan Statistical Area)",2018,34880215.0
10420,"Akron, OH (Metropolitan Statistical Area)",2019,35944121.0
10500,"Albany, GA (Metropolitan Statistical Area)",1969,321140.0
10500,"Albany, GA (Metropolitan Statistical Area)",1970,372190.0
10500,"Albany, GA (Metropolitan Statistical Area)",1971,424311.0
10500,"Albany, GA (Metropolitan Statistical Area)",1972,480038.0
10500,"Albany, GA (Metropolitan Statistical Area)",1973,555071.0
10500,"Albany, GA (Metropolitan Statistical Area)",1974,572953.0
10500,"Albany, GA (Metropolitan Statistical Area)",1975,601973.0
10500,"Albany, GA (Metropolitan Statistical Area)",1976,669194.0
10500,"Albany, GA (Metropolitan Statistical Area)",1977,731117.0
10500,"Albany, GA (Metropolitan Statistical Area)",1978,843252.0
10500,"Albany, GA (Metropolitan Statistical Area)",1979,944356.0
10500,"Albany, GA (Metropolitan Statistical Area)",1980,1053652.0
10500,"Albany, GA (Metropolitan Statistical Area)",1981,1201662.0
10500,"Albany, GA (Metropolitan Statistical Area)",1982,1270580.0
10500,"Albany, GA (Metropolitan Statistical Area)",1983,1352233.0
10500,"Albany, GA (Metropolitan Statistical Area)",1984,1508326.0
10500,"Albany, GA (Metropolitan Statistical Area)",1985,1585078.0
10500,"Albany, GA (Metropolitan Statistical Area)",1986,1653303.0
10500,"Albany, GA (Metropolitan Statistical Area)",1987,1710957.0
10500,"Albany, GA (Metropolitan Statistical Area)",1988,1836633.0
10500,"Albany, GA (Metropolitan Statistical Area)",1989,1966471.0
10500,"Albany, GA (Metropolitan Statistical Area)",1990,2094178.0
10500,"Albany, GA (Metropolitan Statistical Area)",1991,2233147.0
10500,"Albany, GA (Metropolitan Statistical Area)",1992,2344768.0
10500,"Albany, GA (Metropolitan Statistical Area)",1993,2455591.0
10500,"Albany, GA (Metropolitan Statistical Area)",1994,2682327.0
10500,"Albany, GA (Metropolitan Statistical Area)",1995,2828467.0
10500,"Albany, GA (Metropolitan Statistical Area)",1996,3009316.0
10500,"Albany, GA (Metropolitan Statistical Area)",1997,3097422.0
10500,"Albany, GA (Metropolitan Statistical Area)",1998,3224077.0
10500,"Albany, GA (Metropolitan Statistical Area)",1999,3315444.0
10500,"Albany, GA (Metropolitan Statistical Area)",2000,3448146.0
10500,"Albany, GA (Metropolitan Statistical Area)",2001,3544067.0
10500,"Albany, GA (Metropolitan Statistical Area)",2002,3695068.0
10500,"Albany, GA (Metropolitan Statistical Area)",2003,3833427.0
10500,"Albany, GA (Metropolitan Statistical Area)",2004,3930646.0
10500,"Albany, GA (Metropolitan Statistical Area)",2005,4064538.0
10500,"Albany, GA (Metropolitan Statistical Area)",2006,4154201.0
10500,"Albany, GA (Metropolitan Statistical Area)",2007,4311977.0
10500,"Albany, GA (Metropolitan Statistical Area)",2008,4490088.0
10500,"Albany, GA (Metropolitan Statistical Area)",2009,4591059.0
10500,"Albany, GA (Metropolitan Statistical Area)",2010,4727287.0
10500,"Albany, GA (Metropolitan Statistical Area)",2011,5075541.0
10500,"Albany, GA (Metropolitan Statistical Area)",2012,5101696.0
10500,"Albany, GA (Metropolitan Statistical Area)",2013,5051615.0
10500,"Albany, GA (Metropolitan Statistical Area)",2014,5168357.0
10500,"Albany, GA (Metropolitan Statistical Area)",2015,5272524.0
10500,"Albany, GA (Metropolitan Statistical Area)",2016,5324540.0
10500,"Albany, GA (Metropolitan Statistical Area)",2017,5446810.0
10500,"Albany, GA (Metropolitan Statistical Area)",2018,5622985.0
10500,"Albany, GA (Metropolitan Statistical Area)",2019,5857583.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1969,225174.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1970,242957.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1971,268934.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1972,298356.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1973,345781.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1974,396139.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1975,430189.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1976,496928.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1977,561977.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1978,626200.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1979,692242.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1980,763418.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1981,833933.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1982,858057.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1983,904395.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1984,971595.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1985,1012785.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1986,1055672.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1987,1120327.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1988,1247940.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1989,1344041.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1990,1415677.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1991,1493662.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1992,1589035.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1993,1700272.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1994,1799553.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1995,1920465.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1996,2092053.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1997,2163857.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1998,2229964.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",1999,2287091.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2000,2375900.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2001,2593500.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2002,2670594.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2003,2730439.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2004,2914377.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2005,3029078.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2006,3282355.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2007,3446514.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2008,3562032.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2009,3565145.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2010,3697969.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2011,3825868.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2012,3964446.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2013,4026793.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2014,4293341.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2015,4610378.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2016,4836624.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2017,5147507.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2018,5522081.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2019,5816653.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1969,2965738.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1970,3299252.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1971,3648157.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1972,3926002.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1973,4229899.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1974,4588365.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1975,4962911.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1976,5302714.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1977,5731221.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1978,6268119.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1979,6893883.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1980,7704596.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1981,8548119.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1982,9367569.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1983,10089285.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1984,11168909.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1985,11991143.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1986,12906310.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1987,13699039.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1988,14869767.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1989,16410897.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1990,17345125.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1991,17921053.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1992,18991395.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1993,19596837.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1994,20238686.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1995,20895200.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1996,21549433.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1997,22681039.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1998,23789001.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",1999,24961949.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2000,26800742.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2001,28099704.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2002,28358097.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2003,29358061.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2004,30658678.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2005,31685602.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2006,33436698.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2007,34935187.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2008,36892825.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2009,37222239.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2010,38693831.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2011,40118185.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2012,41582543.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2013,42431719.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2014,44093361.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2015,46347149.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2016,47174310.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2017,49830518.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2018,51561974.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2019,53498359.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1969,1247215.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1970,1414627.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1971,1598397.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1972,1834590.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1973,2045489.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1974,2292455.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1975,2593217.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1976,2935369.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1977,3288372.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1978,3809512.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1979,4332145.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1980,4859365.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1981,5413999.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1982,5724635.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1983,6289945.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1984,6990630.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1985,7673240.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1986,8175036.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1987,8672045.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1988,9220626.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1989,9794205.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1990,10482512.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1991,11204303.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1992,12036684.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1993,13000443.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1994,14131170.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1995,15220016.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1996,16044180.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1997,16881644.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1998,17627064.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",1999,18084146.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2000,19627427.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2001,20615963.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2002,21402296.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2003,22402431.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2004,23838742.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2005,25413256.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2006,27523476.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2007,28809412.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2008,30233555.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2009,30098613.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2010,30634965.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2011,31977757.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2012,32424855.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2013,31993265.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2014,33889057.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2015,35265941.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2016,36588821.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2017,37324817.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2018,38856657.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2019,40379815.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1969,370042.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1970,398474.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1971,452673.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1972,494074.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1973,549564.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1974,596522.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1975,667030.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1976,750300.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1977,821170.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1978,932091.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1979,1032092.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1980,1177286.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1981,1310750.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1982,1410470.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1983,1522769.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1984,1614010.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1985,1711522.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1986,1775833.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1987,1832036.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1988,1932716.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1989,2080986.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1990,2207846.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1991,2285734.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1992,2374547.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1993,2509158.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1994,2692139.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1995,2790875.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1996,2868955.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1997,2972718.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1998,3146198.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",1999,3263309.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2000,3397455.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2001,3702272.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2002,3828594.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2003,3873958.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2004,4148459.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2005,4527139.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2006,4779408.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2007,4976499.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2008,5302408.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2009,5257482.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2010,5361291.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2011,5667339.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2012,5923309.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2013,5938294.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2014,6045886.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2015,6160540.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2016,6245761.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2017,6300415.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2018,6570992.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2019,6757395.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1969,2277980.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1970,2470715.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1971,2634493.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1972,2921986.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1973,3293107.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1974,3695845.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1975,4063395.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1976,4421259.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1977,4886917.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1978,5432118.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1979,6060391.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1980,6686058.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1981,7404955.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",1982,7937732.0
