,city,state_id,county_fips,lat,lng,msaname,GeoFips,cbsaname,MSA,Year,Population,Personal Income,Number Jobs,HPI
262,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2002,3100852,118203701,2149673,117.53249999999998
263,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2003,3128159,123113363,2159233,127.4925
264,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2004,3156700,131271075,2193049,137.01333333333335
265,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2005,3183920,136156811,2236087,144.60750000000004
266,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2006,3219203,143940676,2271775,146.58749999999995
267,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2007,3254350,152544928,2303992,141.81583333333333
268,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2008,3285969,156618474,2295814,127.78333333333332
269,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2009,3315368,148540012,2220758,116.43083333333334
270,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2010,3340007,154354201,2213817,113.3175
271,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2011,3373392,165504071,2265061,105.35833333333336
272,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2012,3405952,175824856,2294188,108.95666666666666
273,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2013,3440782,177698320,2335231,120.15666666666668
274,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2014,3476192,189756502,2376165,127.18416666666668
275,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2015,3503728,199682915,2424287,132.3425
276,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2016,3538527,205922804,2460360,139.4958333333333
277,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2017,3575699,215180937,2495861,148.3191666666667
278,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2018,3610061,227122134,2533230,157.04416666666668
279,Chaska,MN,27019,44.8164,-93.6092,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2019,3640043,233890054,2565549,163.91833333333332
280,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2000,3029064,112229178,2145458,95.92333333333332
281,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2001,3071250,116310993,2160572,106.5375
282,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2002,3100852,118203701,2149673,117.53249999999998
283,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2003,3128159,123113363,2159233,127.4925
284,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2004,3156700,131271075,2193049,137.01333333333335
285,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2005,3183920,136156811,2236087,144.60750000000004
286,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2006,3219203,143940676,2271775,146.58749999999995
287,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2007,3254350,152544928,2303992,141.81583333333333
288,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2008,3285969,156618474,2295814,127.78333333333332
289,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2009,3315368,148540012,2220758,116.43083333333334
290,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2010,3340007,154354201,2213817,113.3175
291,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2011,3373392,165504071,2265061,105.35833333333336
292,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2012,3405952,175824856,2294188,108.95666666666666
293,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2013,3440782,177698320,2335231,120.15666666666668
294,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2014,3476192,189756502,2376165,127.18416666666668
295,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2015,3503728,199682915,2424287,132.3425
296,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2016,3538527,205922804,2460360,139.4958333333333
297,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2017,3575699,215180937,2495861,148.3191666666667
298,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2018,3610061,227122134,2533230,157.04416666666668
299,Elk River,MN,27141,45.3314,-93.56700000000001,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2019,3640043,233890054,2565549,163.91833333333332
300,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2000,3029064,112229178,2145458,95.92333333333332
301,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2001,3071250,116310993,2160572,106.5375
302,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2002,3100852,118203701,2149673,117.53249999999998
303,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2003,3128159,123113363,2159233,127.4925
304,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2004,3156700,131271075,2193049,137.01333333333335
305,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2005,3183920,136156811,2236087,144.60750000000004
306,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2006,3219203,143940676,2271775,146.58749999999995
307,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2007,3254350,152544928,2303992,141.81583333333333
308,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2008,3285969,156618474,2295814,127.78333333333332
309,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2009,3315368,148540012,2220758,116.43083333333334
310,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2010,3340007,154354201,2213817,113.3175
311,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2011,3373392,165504071,2265061,105.35833333333336
312,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2012,3405952,175824856,2294188,108.95666666666666
313,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2013,3440782,177698320,2335231,120.15666666666668
314,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2014,3476192,189756502,2376165,127.18416666666668
315,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2015,3503728,199682915,2424287,132.3425
316,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2016,3538527,205922804,2460360,139.4958333333333
317,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2017,3575699,215180937,2495861,148.3191666666667
318,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2018,3610061,227122134,2533230,157.04416666666668
319,Hudson,WI,55109,44.9637,-92.7316,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2019,3640043,233890054,2565549,163.91833333333332
320,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2000,3029064,112229178,2145458,95.92333333333332
321,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2001,3071250,116310993,2160572,106.5375
322,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2002,3100852,118203701,2149673,117.53249999999998
323,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2003,3128159,123113363,2159233,127.4925
324,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2004,3156700,131271075,2193049,137.01333333333335
325,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2005,3183920,136156811,2236087,144.60750000000004
326,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2006,3219203,143940676,2271775,146.58749999999995
327,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2007,3254350,152544928,2303992,141.81583333333333
328,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2008,3285969,156618474,2295814,127.78333333333332
329,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2009,3315368,148540012,2220758,116.43083333333334
330,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2010,3340007,154354201,2213817,113.3175
331,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2011,3373392,165504071,2265061,105.35833333333336
332,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2012,3405952,175824856,2294188,108.95666666666666
333,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2013,3440782,177698320,2335231,120.15666666666668
334,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2014,3476192,189756502,2376165,127.18416666666668
335,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2015,3503728,199682915,2424287,132.3425
336,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2016,3538527,205922804,2460360,139.4958333333333
337,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2017,3575699,215180937,2495861,148.3191666666667
338,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2018,3610061,227122134,2533230,157.04416666666668
339,River Falls,WI,55093,44.861000000000004,-92.6248,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2019,3640043,233890054,2565549,163.91833333333332
340,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2000,3029064,112229178,2145458,95.92333333333332
341,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2001,3071250,116310993,2160572,106.5375
342,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2002,3100852,118203701,2149673,117.53249999999998
343,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2003,3128159,123113363,2159233,127.4925
344,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2004,3156700,131271075,2193049,137.01333333333335
345,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2005,3183920,136156811,2236087,144.60750000000004
346,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2006,3219203,143940676,2271775,146.58749999999995
347,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2007,3254350,152544928,2303992,141.81583333333333
348,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2008,3285969,156618474,2295814,127.78333333333332
349,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2009,3315368,148540012,2220758,116.43083333333334
350,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2010,3340007,154354201,2213817,113.3175
351,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2011,3373392,165504071,2265061,105.35833333333336
352,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2012,3405952,175824856,2294188,108.95666666666666
353,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2013,3440782,177698320,2335231,120.15666666666668
354,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2014,3476192,189756502,2376165,127.18416666666668
355,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2015,3503728,199682915,2424287,132.3425
356,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2016,3538527,205922804,2460360,139.4958333333333
357,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2017,3575699,215180937,2495861,148.3191666666667
358,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2018,3610061,227122134,2533230,157.04416666666668
359,Cambridge,MN,27059,45.5612,-93.2283,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2019,3640043,233890054,2565549,163.91833333333332
360,North Branch,MN,27025,45.5137,-92.9601,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2000,3029064,112229178,2145458,95.92333333333332
361,North Branch,MN,27025,45.5137,-92.9601,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2001,3071250,116310993,2160572,106.5375
362,North Branch,MN,27025,45.5137,-92.9601,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2002,3100852,118203701,2149673,117.53249999999998
363,North Branch,MN,27025,45.5137,-92.9601,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2003,3128159,123113363,2159233,127.4925
364,North Branch,MN,27025,45.5137,-92.9601,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2004,3156700,131271075,2193049,137.01333333333335
365,North Branch,MN,27025,45.5137,-92.9601,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2005,3183920,136156811,2236087,144.60750000000004
366,North Branch,MN,27025,45.5137,-92.9601,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2006,3219203,143940676,2271775,146.58749999999995
367,North Branch,MN,27025,45.5137,-92.9601,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2007,3254350,152544928,2303992,141.81583333333333
368,North Branch,MN,27025,45.5137,-92.9601,"MINNEAPOLIS-ST. PAUL, MN-WI",33460.0,"Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI",2008,3285969,156618474,2295814,127.78333333333332
