,county_fips,lat,lng,MSA,GeoFips,Year,Population,Personal Income,Number Jobs,HPI
347,6065,33.9381,-117.3948,"Riverside-San Bernardino-Ontario, CA",40140,2007,4067344,125519679,1799604,230.9416666666666
348,6065,33.9381,-117.3948,"Riverside-San Bernardino-Ontario, CA",40140,2008,4113447,127126882,1747886,161.10916666666662
349,6065,33.9381,-117.3948,"Riverside-San Bernardino-Ontario, CA",40140,2009,4160685,124009422,1665991,128.35083333333333
350,6065,33.9381,-117.3948,"Riverside-San Bernardino-Ontario, CA",40140,2010,4242424,127926884,1638713,130.8033333333333
351,6065,33.9381,-117.3948,"Riverside-San Bernardino-Ontario, CA",40140,2011,4294897,135968619,1678261,124.50666666666666
352,6065,33.9381,-117.3948,"Riverside-San Bernardino-Ontario, CA",40140,2012,4334716,139872107,1727702,128.44333333333333
353,6065,33.9381,-117.3948,"Riverside-San Bernardino-Ontario, CA",40140,2013,4369493,144258043,1788301,157.1316666666667
354,6065,33.9381,-117.3948,"Riverside-San Bernardino-Ontario, CA",40140,2014,4415343,152895111,1868308,178.0675
355,6065,33.9381,-117.3948,"Riverside-San Bernardino-Ontario, CA",40140,2015,4461227,163116137,1944593,189.1291666666667
356,6065,33.9381,-117.3948,"Riverside-San Bernardino-Ontario, CA",40140,2016,4512041,171115495,1995550,200.58500000000004
357,6065,33.9381,-117.3948,"Riverside-San Bernardino-Ontario, CA",40140,2017,4565909,177943888,2055518,215.80916666666667
358,6065,33.9381,-117.3948,"Riverside-San Bernardino-Ontario, CA",40140,2018,4612542,186261819,2124375,231.46833333333333
359,6065,33.9381,-117.3948,"Riverside-San Bernardino-Ontario, CA",40140,2019,4650631,196452976,2186300,239.05083333333332
360,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2000,3277022,77215503,1355540,96.1425
361,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2001,3377365,83278450,1402821,106.32166666666667
362,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2002,3486938,87978761,1458784,121.60833333333336
363,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2003,3617771,95035435,1517838,145.9908333333333
364,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2004,3755607,103336493,1611428,188.66500000000005
365,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2005,3875709,111171250,1698878,230.9833333333333
366,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2006,3986510,120011271,1766253,250.77583333333337
367,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2007,4067344,125519679,1799604,230.9416666666666
368,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2008,4113447,127126882,1747886,161.10916666666662
369,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2009,4160685,124009422,1665991,128.35083333333333
370,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2010,4242424,127926884,1638713,130.8033333333333
371,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2011,4294897,135968619,1678261,124.50666666666666
372,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2012,4334716,139872107,1727702,128.44333333333333
373,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2013,4369493,144258043,1788301,157.1316666666667
374,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2014,4415343,152895111,1868308,178.0675
375,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2015,4461227,163116137,1944593,189.1291666666667
376,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2016,4512041,171115495,1995550,200.58500000000004
377,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2017,4565909,177943888,2055518,215.80916666666667
378,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2018,4612542,186261819,2124375,231.46833333333333
379,6071,34.5277,-117.3536,"Riverside-San Bernardino-Ontario, CA",40140,2019,4650631,196452976,2186300,239.05083333333332
380,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2000,2678822,85716308,1642704,97.9925
381,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2001,2690131,88162073,1641921,104.255
382,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2002,2700121,90610663,1638359,111.165
383,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2003,2711031,93619240,1641157,119.1
384,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2004,2721868,97484457,1648824,126.72666666666665
385,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2005,2730316,101878567,1669564,133.73583333333332
386,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2006,2744265,108622453,1690675,138.76833333333335
387,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2007,2755581,112885283,1714159,138.2225
388,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2008,2767776,118467099,1714077,131.60333333333335
389,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2009,2779404,114159685,1660457,125.24916666666668
390,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2010,2789989,118383785,1644561,121.15000000000002
391,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2011,2795155,122780417,1664110,113.94333333333331
392,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2012,2796682,130546919,1667792,113.08
393,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2013,2799472,129532524,1686298,118.49583333333337
394,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2014,2803430,134629346,1702979,123.4375
395,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2015,2807503,139553430,1733560,128.465
396,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2016,2805502,144322152,1755577,134.58499999999998
397,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2017,2805758,147006378,1772532,141.36583333333334
398,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2018,2803958,154995620,1792387,148.14666666666662
399,29510,38.6358,-90.2451,"St. Louis, MO-IL",41180,2019,2803228,159567017,1813241,153.99416666666667
400,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2000,2678822,85716308,1642704,97.9925
401,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2001,2690131,88162073,1641921,104.255
402,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2002,2700121,90610663,1638359,111.165
403,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2003,2711031,93619240,1641157,119.1
404,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2004,2721868,97484457,1648824,126.72666666666665
405,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2005,2730316,101878567,1669564,133.73583333333332
406,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2006,2744265,108622453,1690675,138.76833333333335
407,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2007,2755581,112885283,1714159,138.2225
408,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2008,2767776,118467099,1714077,131.60333333333335
409,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2009,2779404,114159685,1660457,125.24916666666668
410,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2010,2789989,118383785,1644561,121.15000000000002
411,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2011,2795155,122780417,1664110,113.94333333333331
412,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2012,2796682,130546919,1667792,113.08
413,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2013,2799472,129532524,1686298,118.49583333333337
414,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2014,2803430,134629346,1702979,123.4375
415,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2015,2807503,139553430,1733560,128.465
416,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2016,2805502,144322152,1755577,134.58499999999998
417,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2017,2805758,147006378,1772532,141.36583333333334
418,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2018,2803958,154995620,1792387,148.14666666666662
419,29183,38.785,-90.7175,"St. Louis, MO-IL",41180,2019,2803228,159567017,1813241,153.99416666666667
420,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2000,2678822,85716308,1642704,97.9925
421,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2001,2690131,88162073,1641921,104.255
422,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2002,2700121,90610663,1638359,111.165
423,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2003,2711031,93619240,1641157,119.1
424,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2004,2721868,97484457,1648824,126.72666666666665
425,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2005,2730316,101878567,1669564,133.73583333333332
426,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2006,2744265,108622453,1690675,138.76833333333335
427,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2007,2755581,112885283,1714159,138.2225
428,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2008,2767776,118467099,1714077,131.60333333333335
429,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2009,2779404,114159685,1660457,125.24916666666668
430,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2010,2789989,118383785,1644561,121.15000000000002
431,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2011,2795155,122780417,1664110,113.94333333333331
432,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2012,2796682,130546919,1667792,113.08
433,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2013,2799472,129532524,1686298,118.49583333333337
434,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2014,2803430,134629346,1702979,123.4375
435,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2015,2807503,139553430,1733560,128.465
436,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2016,2805502,144322152,1755577,134.58499999999998
437,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2017,2805758,147006378,1772532,141.36583333333334
438,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2018,2803958,154995620,1792387,148.14666666666662
439,17119,38.9034,-90.1523,"St. Louis, MO-IL",41180,2019,2803228,159567017,1813241,153.99416666666667
440,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2000,2678822,85716308,1642704,97.9925
441,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2001,2690131,88162073,1641921,104.255
442,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2002,2700121,90610663,1638359,111.165
443,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2003,2711031,93619240,1641157,119.1
444,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2004,2721868,97484457,1648824,126.72666666666665
445,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2005,2730316,101878567,1669564,133.73583333333332
446,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2006,2744265,108622453,1690675,138.76833333333335
447,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2007,2755581,112885283,1714159,138.2225
448,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2008,2767776,118467099,1714077,131.60333333333335
449,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2009,2779404,114159685,1660457,125.24916666666668
450,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2010,2789989,118383785,1644561,121.15000000000002
451,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2011,2795155,122780417,1664110,113.94333333333331
452,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2012,2796682,130546919,1667792,113.08
453,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2013,2799472,129532524,1686298,118.49583333333337
454,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2014,2803430,134629346,1702979,123.4375
455,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2015,2807503,139553430,1733560,128.465
456,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2016,2805502,144322152,1755577,134.58499999999998
457,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2017,2805758,147006378,1772532,141.36583333333334
458,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2018,2803958,154995620,1792387,148.14666666666662
459,29189,38.7996,-90.3269,"St. Louis, MO-IL",41180,2019,2803228,159567017,1813241,153.99416666666667
460,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2000,2678822,85716308,1642704,97.9925
461,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2001,2690131,88162073,1641921,104.255
462,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2002,2700121,90610663,1638359,111.165
463,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2003,2711031,93619240,1641157,119.1
464,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2004,2721868,97484457,1648824,126.72666666666665
465,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2005,2730316,101878567,1669564,133.73583333333332
466,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2006,2744265,108622453,1690675,138.76833333333335
467,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2007,2755581,112885283,1714159,138.2225
468,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2008,2767776,118467099,1714077,131.60333333333335
469,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2009,2779404,114159685,1660457,125.24916666666668
470,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2010,2789989,118383785,1644561,121.15000000000002
471,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2011,2795155,122780417,1664110,113.94333333333331
472,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2012,2796682,130546919,1667792,113.08
473,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2013,2799472,129532524,1686298,118.49583333333337
474,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2014,2803430,134629346,1702979,123.4375
475,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2015,2807503,139553430,1733560,128.465
476,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2016,2805502,144322152,1755577,134.58499999999998
477,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2017,2805758,147006378,1772532,141.36583333333334
478,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2018,2803958,154995620,1792387,148.14666666666662
479,17163,38.5165,-89.99,"St. Louis, MO-IL",41180,2019,2803228,159567017,1813241,153.99416666666667
480,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2000,2678822,85716308,1642704,97.9925
481,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2001,2690131,88162073,1641921,104.255
482,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2002,2700121,90610663,1638359,111.165
483,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2003,2711031,93619240,1641157,119.1
484,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2004,2721868,97484457,1648824,126.72666666666665
485,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2005,2730316,101878567,1669564,133.73583333333332
486,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2006,2744265,108622453,1690675,138.76833333333335
487,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2007,2755581,112885283,1714159,138.2225
488,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2008,2767776,118467099,1714077,131.60333333333335
489,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2009,2779404,114159685,1660457,125.24916666666668
490,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2010,2789989,118383785,1644561,121.15000000000002
491,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2011,2795155,122780417,1664110,113.94333333333331
492,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2012,2796682,130546919,1667792,113.08
493,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2013,2799472,129532524,1686298,118.49583333333337
494,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2014,2803430,134629346,1702979,123.4375
495,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2015,2807503,139553430,1733560,128.465
496,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2016,2805502,144322152,1755577,134.58499999999998
497,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2017,2805758,147006378,1772532,141.36583333333334
498,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2018,2803958,154995620,1792387,148.14666666666662
499,29099,38.4296,-90.3733,"St. Louis, MO-IL",41180,2019,2803228,159567017,1813241,153.99416666666667
500,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2000,2678822,85716308,1642704,97.9925
501,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2001,2690131,88162073,1641921,104.255
502,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2002,2700121,90610663,1638359,111.165
503,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2003,2711031,93619240,1641157,119.1
504,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2004,2721868,97484457,1648824,126.72666666666665
505,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2005,2730316,101878567,1669564,133.73583333333332
506,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2006,2744265,108622453,1690675,138.76833333333335
507,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2007,2755581,112885283,1714159,138.2225
508,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2008,2767776,118467099,1714077,131.60333333333335
509,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2009,2779404,114159685,1660457,125.24916666666668
510,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2010,2789989,118383785,1644561,121.15000000000002
511,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2011,2795155,122780417,1664110,113.94333333333331
512,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2012,2796682,130546919,1667792,113.08
513,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2013,2799472,129532524,1686298,118.49583333333337
514,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2014,2803430,134629346,1702979,123.4375
515,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2015,2807503,139553430,1733560,128.465
516,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2016,2805502,144322152,1755577,134.58499999999998
517,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2017,2805758,147006378,1772532,141.36583333333334
518,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2018,2803958,154995620,1792387,148.14666666666662
519,29113,38.9708,-90.9715,"St. Louis, MO-IL",41180,2019,2803228,159567017,1813241,153.99416666666667
520,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2000,2678822,85716308,1642704,97.9925
521,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2001,2690131,88162073,1641921,104.255
522,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2002,2700121,90610663,1638359,111.165
523,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2003,2711031,93619240,1641157,119.1
524,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2004,2721868,97484457,1648824,126.72666666666665
525,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2005,2730316,101878567,1669564,133.73583333333332
526,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2006,2744265,108622453,1690675,138.76833333333335
527,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2007,2755581,112885283,1714159,138.2225
528,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2008,2767776,118467099,1714077,131.60333333333335
529,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2009,2779404,114159685,1660457,125.24916666666668
530,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2010,2789989,118383785,1644561,121.15000000000002
531,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2011,2795155,122780417,1664110,113.94333333333331
532,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2012,2796682,130546919,1667792,113.08
533,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2013,2799472,129532524,1686298,118.49583333333337
534,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2014,2803430,134629346,1702979,123.4375
535,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2015,2807503,139553430,1733560,128.465
536,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2016,2805502,144322152,1755577,134.58499999999998
537,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2017,2805758,147006378,1772532,141.36583333333334
538,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2018,2803958,154995620,1792387,148.14666666666662
539,29071,38.5514,-91.0151,"St. Louis, MO-IL",41180,2019,2803228,159567017,1813241,153.99416666666667
540,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2000,2678822,85716308,1642704,97.9925
541,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2001,2690131,88162073,1641921,104.255
542,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2002,2700121,90610663,1638359,111.165
543,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2003,2711031,93619240,1641157,119.1
544,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2004,2721868,97484457,1648824,126.72666666666665
545,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2005,2730316,101878567,1669564,133.73583333333332
546,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2006,2744265,108622453,1690675,138.76833333333335
547,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2007,2755581,112885283,1714159,138.2225
548,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2008,2767776,118467099,1714077,131.60333333333335
549,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2009,2779404,114159685,1660457,125.24916666666668
550,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2010,2789989,118383785,1644561,121.15000000000002
551,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2011,2795155,122780417,1664110,113.94333333333331
552,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2012,2796682,130546919,1667792,113.08
553,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2013,2799472,129532524,1686298,118.49583333333337
554,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2014,2803430,134629346,1702979,123.4375
555,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2015,2807503,139553430,1733560,128.465
556,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2016,2805502,144322152,1755577,134.58499999999998
557,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2017,2805758,147006378,1772532,141.36583333333334
558,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2018,2803958,154995620,1792387,148.14666666666662
559,17133,38.3403,-90.1538,"St. Louis, MO-IL",41180,2019,2803228,159567017,1813241,153.99416666666667
560,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2000,2678822,85716308,1642704,97.9925
561,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2001,2690131,88162073,1641921,104.255
562,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2002,2700121,90610663,1638359,111.165
563,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2003,2711031,93619240,1641157,119.1
564,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2004,2721868,97484457,1648824,126.72666666666665
565,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2005,2730316,101878567,1669564,133.73583333333332
566,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2006,2744265,108622453,1690675,138.76833333333335
567,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2007,2755581,112885283,1714159,138.2225
568,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2008,2767776,118467099,1714077,131.60333333333335
569,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2009,2779404,114159685,1660457,125.24916666666668
570,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2010,2789989,118383785,1644561,121.15000000000002
571,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2011,2795155,122780417,1664110,113.94333333333331
572,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2012,2796682,130546919,1667792,113.08
573,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2013,2799472,129532524,1686298,118.49583333333337
574,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2014,2803430,134629346,1702979,123.4375
575,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2015,2807503,139553430,1733560,128.465
576,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2016,2805502,144322152,1755577,134.58499999999998
577,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2017,2805758,147006378,1772532,141.36583333333334
578,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2018,2803958,154995620,1792387,148.14666666666662
579,29219,38.8187,-91.1384,"St. Louis, MO-IL",41180,2019,2803228,159567017,1813241,153.99416666666667
580,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2000,2678822,85716308,1642704,97.9925
581,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2001,2690131,88162073,1641921,104.255
582,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2002,2700121,90610663,1638359,111.165
583,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2003,2711031,93619240,1641157,119.1
584,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2004,2721868,97484457,1648824,126.72666666666665
585,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2005,2730316,101878567,1669564,133.73583333333332
586,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2006,2744265,108622453,1690675,138.76833333333335
587,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2007,2755581,112885283,1714159,138.2225
588,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2008,2767776,118467099,1714077,131.60333333333335
589,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2009,2779404,114159685,1660457,125.24916666666668
590,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2010,2789989,118383785,1644561,121.15000000000002
591,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2011,2795155,122780417,1664110,113.94333333333331
592,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2012,2796682,130546919,1667792,113.08
593,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2013,2799472,129532524,1686298,118.49583333333337
594,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2014,2803430,134629346,1702979,123.4375
595,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2015,2807503,139553430,1733560,128.465
596,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2016,2805502,144322152,1755577,134.58499999999998
597,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2017,2805758,147006378,1772532,141.36583333333334
598,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2018,2803958,154995620,1792387,148.14666666666662
599,17083,39.1175,-90.3271,"St. Louis, MO-IL",41180,2019,2803228,159567017,1813241,153.99416666666667
600,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2000,2678822,85716308,1642704,97.9925
601,17027,38.6138,-89.523,"St. Louis, MO-IL",41180,2001,2690131,88162073,1641921,104.255
