GeoFips,GeoName,Year,Population
10180,"Abilene, TX (Metropolitan Statistical Area)",2000,160288.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2001,158917.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2002,159012.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2003,158810.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2004,160156.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2005,160761.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2006,161389.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2007,162023.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2008,162508.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2009,163888.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2010,165585.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2011,166634.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2012,167442.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2013,167473.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2014,168342.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2015,169688.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2016,170017.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2017,170429.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2018,171150.0
10180,"Abilene, TX (Metropolitan Statistical Area)",2019,172060.0
10420,"Akron, OH (Metropolitan Statistical Area)",2000,695946.0
10420,"Akron, OH (Metropolitan Statistical Area)",2001,698108.0
10420,"Akron, OH (Metropolitan Statistical Area)",2002,699533.0
10420,"Akron, OH (Metropolitan Statistical Area)",2003,701139.0
10420,"Akron, OH (Metropolitan Statistical Area)",2004,701811.0
10420,"Akron, OH (Metropolitan Statistical Area)",2005,702498.0
10420,"Akron, OH (Metropolitan Statistical Area)",2006,702433.0
10420,"Akron, OH (Metropolitan Statistical Area)",2007,703423.0
10420,"Akron, OH (Metropolitan Statistical Area)",2008,703300.0
10420,"Akron, OH (Metropolitan Statistical Area)",2009,703361.0
10420,"Akron, OH (Metropolitan Statistical Area)",2010,703031.0
10420,"Akron, OH (Metropolitan Statistical Area)",2011,703200.0
10420,"Akron, OH (Metropolitan Statistical Area)",2012,702109.0
10420,"Akron, OH (Metropolitan Statistical Area)",2013,703621.0
10420,"Akron, OH (Metropolitan Statistical Area)",2014,704908.0
10420,"Akron, OH (Metropolitan Statistical Area)",2015,704382.0
10420,"Akron, OH (Metropolitan Statistical Area)",2016,703524.0
10420,"Akron, OH (Metropolitan Statistical Area)",2017,703987.0
10420,"Akron, OH (Metropolitan Statistical Area)",2018,703855.0
10420,"Akron, OH (Metropolitan Statistical Area)",2019,703479.0
10500,"Albany, GA (Metropolitan Statistical Area)",2000,153585.0
10500,"Albany, GA (Metropolitan Statistical Area)",2001,153730.0
10500,"Albany, GA (Metropolitan Statistical Area)",2002,153024.0
10500,"Albany, GA (Metropolitan Statistical Area)",2003,152790.0
10500,"Albany, GA (Metropolitan Statistical Area)",2004,152887.0
10500,"Albany, GA (Metropolitan Statistical Area)",2005,152919.0
10500,"Albany, GA (Metropolitan Statistical Area)",2006,153535.0
10500,"Albany, GA (Metropolitan Statistical Area)",2007,153661.0
10500,"Albany, GA (Metropolitan Statistical Area)",2008,153823.0
10500,"Albany, GA (Metropolitan Statistical Area)",2009,154409.0
10500,"Albany, GA (Metropolitan Statistical Area)",2010,154145.0
10500,"Albany, GA (Metropolitan Statistical Area)",2011,154545.0
10500,"Albany, GA (Metropolitan Statistical Area)",2012,153976.0
10500,"Albany, GA (Metropolitan Statistical Area)",2013,152667.0
10500,"Albany, GA (Metropolitan Statistical Area)",2014,151949.0
10500,"Albany, GA (Metropolitan Statistical Area)",2015,150387.0
10500,"Albany, GA (Metropolitan Statistical Area)",2016,149137.0
10500,"Albany, GA (Metropolitan Statistical Area)",2017,148090.0
10500,"Albany, GA (Metropolitan Statistical Area)",2018,147840.0
10500,"Albany, GA (Metropolitan Statistical Area)",2019,146726.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2000,103020.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2001,103544.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2002,104561.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2003,106035.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2004,106799.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2005,108132.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2006,110764.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2007,112932.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2008,114967.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2009,116001.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2010,116891.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2011,118164.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2012,118273.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2013,118405.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2014,119042.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2015,120236.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2016,122769.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2017,125035.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2018,127451.0
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)",2019,129749.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2000,827399.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2001,831034.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2002,836753.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2003,844619.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2004,850384.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2005,854604.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2006,860365.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2007,863068.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2008,866282.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2009,869361.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2010,871082.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2011,872778.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2012,874698.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2013,877065.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2014,878113.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2015,879085.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2016,879792.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2017,882158.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2018,882263.0
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)",2019,880381.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2000,732220.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2001,741932.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2002,757716.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2003,772128.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2004,789237.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2005,809551.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2006,831252.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2007,849641.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2008,863383.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2009,876448.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2010,889558.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2011,898016.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2012,901939.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2013,904953.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2014,904538.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2015,906026.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2016,909237.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2017,912311.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2018,914947.0
10740,"Albuquerque, NM (Metropolitan Statistical Area) *",2019,918018.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2000,145179.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2001,145102.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2002,145416.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2003,146017.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2004,146973.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2005,147930.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2006,151142.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2007,151506.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2008,152442.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2009,153164.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2010,154096.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2011,154402.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2012,154400.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2013,154623.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2014,154558.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2015,154082.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2016,154124.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2017,153549.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2018,152762.0
10780,"Alexandria, LA (Metropolitan Statistical Area)",2019,152037.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2000,741817.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2001,748705.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2002,756628.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2003,766938.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2004,777277.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2005,787738.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2006,798586.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2007,807578.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2008,814050.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2009,817779.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2010,821923.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2011,824930.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2012,826144.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2013,825731.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2014,828470.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2015,830295.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2016,833163.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2017,837921.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2018,842626.0
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)",2019,844052.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2000,128981.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2001,128471.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2002,127631.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2003,127353.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2004,127194.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2005,126730.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2006,127002.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2007,127048.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2008,127112.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2009,127161.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2010,127045.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2011,126970.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2012,126544.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2013,125836.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2014,125274.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2015,124596.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2016,123708.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2017,123147.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2018,122503.0
11020,"Altoona, PA (Metropolitan Statistical Area)",2019,121829.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2000,229215.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2001,230351.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2002,232326.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2003,235138.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2004,237566.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2005,240380.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2006,242656.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2007,244608.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2008,246458.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2009,249373.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2010,252664.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2011,255975.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2012,257802.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2013,258896.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2014,260812.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2015,261618.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2016,262987.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2017,264331.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2018,264406.0
11100,"Amarillo, TX (Metropolitan Statistical Area)",2019,265053.0
11180,"Ames, IA (Metropolitan Statistical Area)",2000,106403.0
11180,"Ames, IA (Metropolitan Statistical Area)",2001,106509.0
11180,"Ames, IA (Metropolitan Statistical Area)",2002,107971.0
11180,"Ames, IA (Metropolitan Statistical Area)",2003,108300.0
11180,"Ames, IA (Metropolitan Statistical Area)",2004,109126.0
11180,"Ames, IA (Metropolitan Statistical Area)",2005,109384.0
11180,"Ames, IA (Metropolitan Statistical Area)",2006,111210.0
11180,"Ames, IA (Metropolitan Statistical Area)",2007,113093.0
11180,"Ames, IA (Metropolitan Statistical Area)",2008,114285.0
11180,"Ames, IA (Metropolitan Statistical Area)",2009,115645.0
11180,"Ames, IA (Metropolitan Statistical Area)",2010,115925.0
11180,"Ames, IA (Metropolitan Statistical Area)",2011,117424.0
11180,"Ames, IA (Metropolitan Statistical Area)",2012,118139.0
11180,"Ames, IA (Metropolitan Statistical Area)",2013,120161.0
11180,"Ames, IA (Metropolitan Statistical Area)",2014,122092.0
11180,"Ames, IA (Metropolitan Statistical Area)",2015,123079.0
11180,"Ames, IA (Metropolitan Statistical Area)",2016,123309.0
11180,"Ames, IA (Metropolitan Statistical Area)",2017,123721.0
11180,"Ames, IA (Metropolitan Statistical Area)",2018,123093.0
11180,"Ames, IA (Metropolitan Statistical Area)",2019,123351.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2000,320618.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2001,326081.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2002,332582.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2003,337730.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2004,345245.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2005,350903.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2006,358718.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2007,360194.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2008,365633.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2009,374562.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2010,383053.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2011,387922.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2012,391932.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2013,397022.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2014,397996.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2015,398609.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2016,401368.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2017,400570.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2018,397636.0
11260,"Anchorage, AK (Metropolitan Statistical Area)",2019,396317.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2000,324372.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2001,328749.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2002,332763.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2003,336154.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2004,339422.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2005,342234.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2006,344018.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2007,345310.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2008,341595.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2009,343520.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2010,345717.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2011,349753.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2012,352303.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2013,356040.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2014,360021.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2015,362975.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2016,366135.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2017,368807.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2018,369483.0
11460,"Ann Arbor, MI (Metropolitan Statistical Area)",2019,367601.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2000,111081.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2001,111266.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2002,111625.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2003,112705.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2004,113462.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2005,114477.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2006,115388.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2007,116211.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2008,117274.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2009,118363.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2010,118408.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2011,117744.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2012,117190.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2013,116471.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2014,115917.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2015,115469.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2016,114973.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2017,114710.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2018,114331.0
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",2019,113605.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2000,202618.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2001,205676.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2002,208747.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2003,211350.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2004,213592.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2005,215925.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2006,218441.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2007,220368.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2008,222402.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2009,224632.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2010,225948.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2011,227548.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2012,228656.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2013,229978.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2014,231627.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2015,233146.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2016,234200.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2017,235811.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2018,237011.0
11540,"Appleton, WI (Metropolitan Statistical Area)",2019,237974.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2000,370615.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2001,374904.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2002,379818.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2003,385178.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2004,390713.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2005,396408.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2006,404546.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2007,411842.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2008,417457.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2009,422014.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2010,425338.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2011,428113.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2012,430945.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2013,435795.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2014,439661.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2015,444593.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2016,450310.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2017,454855.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2018,459314.0
11700,"Asheville, NC (Metropolitan Statistical Area)",2019,462680.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2000,166763.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2001,168973.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2002,170838.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2003,173847.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2004,178106.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2005,178974.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2006,183171.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2007,186781.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2008,189948.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2009,192021.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2010,193439.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2011,194375.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2012,195984.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2013,197590.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2014,198361.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2015,202565.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2016,205402.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2017,209106.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2018,211468.0
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)",2019,213750.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2000,4293475.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2001,4402455.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2002,4489288.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2003,4572541.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2004,4659574.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2005,4770870.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2006,4931848.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2007,5066356.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2008,5170099.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2009,5240828.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2010,5302598.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2011,5366462.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2012,5444473.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2013,5510530.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2014,5593204.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2015,5686048.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2016,5787965.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2017,5872432.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2018,5945303.0
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",2019,6020364.0
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",2000,253674.0
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",2001,255737.0
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",2002,259263.0
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",2003,263285.0
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",2004,267723.0
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",2005,270332.0
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",2006,271759.0
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",2007,272303.0
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",2008,273014.0
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",2009,274049.0
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",2010,274648.0
